"board","experiment_id","game_index","turn_number","progress","mover","allocation_pattern","regions_used","supply_placements","objective_placements","mixed_layers"
"4x4","uct-1000-self-play","77","17","0.708333","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","77","18","0.750000","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","77","19","0.791667","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","77","20","0.833333","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","77","21","0.875000","1","2+1","2","2","1","true"
"4x4","uct-1000-self-play","77","22","0.916667","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","77","23","0.958333","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","77","24","1.000000","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","78","1","0.041667","1","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","78","2","0.083333","2","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","78","3","0.125000","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","78","4","0.166667","2","2+1","2","2","1","true"
"4x4","uct-1000-self-play","78","5","0.208333","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","78","6","0.250000","2","2+1","2","2","1","true"
"4x4","uct-1000-self-play","78","7","0.291667","1","2+1","2","3","0","false"
"4x4","uct-1000-self-play","78","8","0.333333","2","2+1","2","2","1","true"
"4x4","uct-1000-self-play","78","9","0.375000","1","3","1","0","3","false"
"4x4","uct-1000-self-play","78","10","0.416667","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","78","11","0.458333","1","3","1","1","2","true"
"4x4","uct-1000-self-play","78","12","0.500000","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","78","13","0.541667","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","78","14","0.583333","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","78","15","0.625000","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","78","16","0.666667","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","78","17","0.708333","1","2+1","2","0","3","false"
"4x4","uct-1000-self-play","78","18","0.750000","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","78","19","0.791667","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","78","20","0.833333","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","78","21","0.875000","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","78","22","0.916667","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","78","23","0.958333","1","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","78","24","1.000000","2","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","79","1","0.041667","1","2+1","2","3","0","false"
"4x4","uct-1000-self-play","79","2","0.083333","2","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","79","3","0.125000","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","79","4","0.166667","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","79","5","0.208333","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","79","6","0.250000","2","2+1","2","3","0","false"
"4x4","uct-1000-self-play","79","7","0.291667","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","79","8","0.333333","2","2+1","2","2","1","true"
"4x4","uct-1000-self-play","79","9","0.375000","1","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","79","10","0.416667","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","79","11","0.458333","1","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","79","12","0.500000","2","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","79","13","0.541667","1","2+1","2","0","3","false"
"4x4","uct-1000-self-play","79","14","0.583333","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","79","15","0.625000","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","79","16","0.666667","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","79","17","0.708333","1","2+1","2","0","3","false"
"4x4","uct-1000-self-play","79","18","0.750000","2","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","79","19","0.791667","1","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","79","20","0.833333","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","79","21","0.875000","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","79","22","0.916667","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","79","23","0.958333","1","2+1","2","0","3","false"
"4x4","uct-1000-self-play","79","24","1.000000","2","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","80","1","0.041667","1","2+1","2","3","0","false"
"4x4","uct-1000-self-play","80","2","0.083333","2","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","80","3","0.125000","1","3","1","1","2","true"
"4x4","uct-1000-self-play","80","4","0.166667","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","80","5","0.208333","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","80","6","0.250000","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","80","7","0.291667","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","80","8","0.333333","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","80","9","0.375000","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","80","10","0.416667","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","80","11","0.458333","1","2+1","2","0","3","false"
"4x4","uct-1000-self-play","80","12","0.500000","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","80","13","0.541667","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","80","14","0.583333","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","80","15","0.625000","1","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","80","16","0.666667","2","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","80","17","0.708333","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","80","18","0.750000","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","80","19","0.791667","1","3","1","3","0","false"
"4x4","uct-1000-self-play","80","20","0.833333","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","80","21","0.875000","1","2+1","2","0","3","false"
"4x4","uct-1000-self-play","80","22","0.916667","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","80","23","0.958333","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","80","24","1.000000","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","81","1","0.041667","1","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","81","2","0.083333","2","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","81","3","0.125000","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","81","4","0.166667","2","2+1","2","3","0","false"
"4x4","uct-1000-self-play","81","5","0.208333","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","81","6","0.250000","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","81","7","0.291667","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","81","8","0.333333","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","81","9","0.375000","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","81","10","0.416667","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","81","11","0.458333","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","81","12","0.500000","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","81","13","0.541667","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","81","14","0.583333","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","81","15","0.625000","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","81","16","0.666667","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","81","17","0.708333","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","81","18","0.750000","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","81","19","0.791667","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","81","20","0.833333","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","81","21","0.875000","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","81","22","0.916667","2","2+1","2","2","1","true"
"4x4","uct-1000-self-play","81","23","0.958333","1","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","81","24","1.000000","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","82","1","0.041667","1","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","82","2","0.083333","2","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","82","3","0.125000","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","82","4","0.166667","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","82","5","0.208333","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","82","6","0.250000","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","82","7","0.291667","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","82","8","0.333333","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","82","9","0.375000","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","82","10","0.416667","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","82","11","0.458333","1","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","82","12","0.500000","2","2+1","2","2","1","true"
"4x4","uct-1000-self-play","82","13","0.541667","1","2+1","2","2","1","true"
"4x4","uct-1000-self-play","82","14","0.583333","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","82","15","0.625000","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","82","16","0.666667","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","82","17","0.708333","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","82","18","0.750000","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","82","19","0.791667","1","3","1","1","2","true"
"4x4","uct-1000-self-play","82","20","0.833333","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","82","21","0.875000","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","82","22","0.916667","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","82","23","0.958333","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","82","24","1.000000","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","83","1","0.041667","1","2+1","2","3","0","false"
"4x4","uct-1000-self-play","83","2","0.083333","2","2+1","2","3","0","false"
"4x4","uct-1000-self-play","83","3","0.125000","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","83","4","0.166667","2","2+1","2","2","1","true"
"4x4","uct-1000-self-play","83","5","0.208333","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","83","6","0.250000","2","2+1","2","2","1","true"
"4x4","uct-1000-self-play","83","7","0.291667","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","83","8","0.333333","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","83","9","0.375000","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","83","10","0.416667","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","83","11","0.458333","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","83","12","0.500000","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","83","13","0.541667","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","83","14","0.583333","2","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","83","15","0.625000","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","83","16","0.666667","2","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","83","17","0.708333","1","2+1","2","0","3","false"
"4x4","uct-1000-self-play","83","18","0.750000","2","2+1","2","3","0","false"
"4x4","uct-1000-self-play","83","19","0.791667","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","83","20","0.833333","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","83","21","0.875000","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","83","22","0.916667","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","83","23","0.958333","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","83","24","1.000000","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","84","1","0.041667","1","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","84","2","0.083333","2","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","84","3","0.125000","1","2+1","2","2","1","true"
"4x4","uct-1000-self-play","84","4","0.166667","2","2+1","2","3","0","false"
"4x4","uct-1000-self-play","84","5","0.208333","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","84","6","0.250000","2","2+1","2","2","1","true"
"4x4","uct-1000-self-play","84","7","0.291667","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","84","8","0.333333","2","3","1","0","3","false"
"4x4","uct-1000-self-play","84","9","0.375000","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","84","10","0.416667","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","84","11","0.458333","1","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","84","12","0.500000","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","84","13","0.541667","1","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","84","14","0.583333","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","84","15","0.625000","1","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","84","16","0.666667","2","3","1","0","3","false"
"4x4","uct-1000-self-play","84","17","0.708333","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","84","18","0.750000","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","84","19","0.791667","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","84","20","0.833333","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","84","21","0.875000","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","84","22","0.916667","2","2+1","2","2","1","true"
"4x4","uct-1000-self-play","84","23","0.958333","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","84","24","1.000000","2","2+1","2","2","1","true"
"4x4","uct-1000-self-play","85","1","0.041667","1","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","85","2","0.083333","2","2+1","2","3","0","false"
"4x4","uct-1000-self-play","85","3","0.125000","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","85","4","0.166667","2","2+1","2","2","1","true"
"4x4","uct-1000-self-play","85","5","0.208333","1","2+1","2","3","0","false"
"4x4","uct-1000-self-play","85","6","0.250000","2","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","85","7","0.291667","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","85","8","0.333333","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","85","9","0.375000","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","85","10","0.416667","2","2+1","2","1","2","true"
"4x4","uct-1000-self-play","85","11","0.458333","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","85","12","0.500000","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","85","13","0.541667","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","85","14","0.583333","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","85","15","0.625000","1","2+1","2","0","3","false"
"4x4","uct-1000-self-play","85","16","0.666667","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","85","17","0.708333","1","2+1","2","0","3","false"
"4x4","uct-1000-self-play","85","18","0.750000","2","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","85","19","0.791667","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","85","20","0.833333","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","85","21","0.875000","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","85","22","0.916667","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","85","23","0.958333","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","85","24","1.000000","2","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","86","1","0.041667","1","2+1","2","3","0","false"
"4x4","uct-1000-self-play","86","2","0.083333","2","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","86","3","0.125000","1","2+1","2","0","3","false"
"4x4","uct-1000-self-play","86","4","0.166667","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","86","5","0.208333","1","2+1","2","2","1","true"
"4x4","uct-1000-self-play","86","6","0.250000","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","86","7","0.291667","1","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","86","8","0.333333","2","1+1+1","3","0","3","false"
"4x4","uct-1000-self-play","86","9","0.375000","1","3","1","0","3","false"
"4x4","uct-1000-self-play","86","10","0.416667","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","86","11","0.458333","1","2+1","2","1","2","true"
"4x4","uct-1000-self-play","86","12","0.500000","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","86","13","0.541667","1","2+1","2","0","3","false"
"4x4","uct-1000-self-play","86","14","0.583333","2","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","86","15","0.625000","1","2+1","2","0","3","false"
"4x4","uct-1000-self-play","86","16","0.666667","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","86","17","0.708333","1","3","1","1","2","true"
"4x4","uct-1000-self-play","86","18","0.750000","2","2+1","2","0","3","false"
"4x4","uct-1000-self-play","86","19","0.791667","1","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","86","20","0.833333","2","1+1+1","3","2","1","true"
"4x4","uct-1000-self-play","86","21","0.875000","1","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","86","22","0.916667","2","2+1","2","2","1","true"
"4x4","uct-1000-self-play","86","23","0.958333","1","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","86","24","1.000000","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","87","1","0.041667","1","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","87","2","0.083333","2","1+1+1","3","3","0","false"
"4x4","uct-1000-self-play","87","3","0.125000","1","2+1","2","2","1","true"
"4x4","uct-1000-self-play","87","4","0.166667","2","1+1+1","3","1","2","true"
"4x4","uct-1000-self-play","87","5","0.208333","1","1+1+1","3","0","3","false"
