"board","experiment_id","search_level","game_index","window_turns","turns","mean_active_regions","multi_active_turn_rate","longest_multi_active_run","longest_multi_active_run_fraction","mean_multi_active_run","mean_multi_active_run_fraction","mean_both_invested_regions","multi_both_invested_turn_rate","mixed_leadership_turn_rate","longest_mixed_leadership_run","longest_mixed_leadership_run_fraction","mean_mixed_leadership_run","mean_mixed_leadership_run_fraction","mean_p1_led_regions","mean_p2_led_regions","mean_led_regions","mean_opposition_breadth","mean_opportunity_adjusted_activity","opportunity_adjustment_regions","focus_switches","focus_eligible_pairs","focus_eligible_fraction","focus_switch_rate","no_dominant_turn_rate","mean_focus_persistence","mean_focus_switch_distance"
"6x6","6x6-uct-0500","uct-0500","48","2","48","3.562500","0.979167","47","0.979167","47.000000","0.979167","0.979167","0.229167","0.895833","40","0.833333","21.500000","0.447917","3.125000","3.333333","6.458333","2.770833","3.448322","9","2","2","0.042553","1.000000","0.750000","1.000000","2.500000"
"6x6","6x6-uct-0500","uct-0500","49","2","48","3.187500","0.833333","38","0.791667","20.000000","0.416667","0.708333","0.125000","0.916667","44","0.916667","44.000000","0.916667","2.041667","4.291667","6.333333","1.979167","3.137465","9","8","8","0.170213","1.000000","0.645833","1.000000","2.375000"
"6x6","6x6-uct-0500","uct-0500","50","2","48","3.562500","0.958333","46","0.958333","46.000000","0.958333","0.791667","0.083333","0.916667","44","0.916667","44.000000","0.916667","2.854167","3.750000","6.604167","2.750000","3.768407","9","7","10","0.212766","0.700000","0.583333","1.176471","3.142857"
"6x6","6x6-uct-1000","uct-1000","1","2","48","3.541667","0.958333","46","0.958333","46.000000","0.958333","0.916667","0.229167","0.916667","44","0.916667","44.000000","0.916667","3.041667","3.041667","6.083333","2.708333","3.613902","9","6","7","0.148936","0.857143","0.625000","1.058824","2.166667"
"6x6","6x6-uct-1000","uct-1000","2","2","48","3.812500","0.916667","44","0.916667","44.000000","0.916667","0.708333","0.145833","0.833333","40","0.833333","40.000000","0.833333","3.312500","2.916667","6.229167","2.812500","3.952698","9","6","6","0.127660","1.000000","0.645833","1.000000","1.833333"
"6x6","6x6-uct-1000","uct-1000","3","2","48","3.500000","0.916667","44","0.916667","44.000000","0.916667","0.500000","0.062500","0.937500","45","0.937500","45.000000","0.937500","2.895833","3.250000","6.145833","2.666667","3.633102","9","9","10","0.212766","0.900000","0.625000","1.058824","2.444444"
"6x6","6x6-uct-1000","uct-1000","4","2","48","3.291667","0.875000","42","0.875000","42.000000","0.875000","0.562500","0.020833","0.937500","45","0.937500","45.000000","0.937500","3.895833","2.729167","6.625000","2.687500","3.245553","9","6","8","0.170213","0.750000","0.645833","1.133333","2.166667"
"6x6","6x6-uct-1000","uct-1000","5","2","48","3.562500","0.937500","45","0.937500","45.000000","0.937500","0.666667","0.083333","0.875000","41","0.854167","21.000000","0.437500","3.729167","2.625000","6.354167","2.437500","3.761332","9","4","4","0.085106","1.000000","0.645833","1.000000","2.750000"
"6x6","6x6-uct-1000","uct-1000","6","2","48","3.083333","0.791667","36","0.750000","19.000000","0.395833","0.604167","0.062500","0.937500","45","0.937500","45.000000","0.937500","3.791667","3.458333","7.250000","3.375000","3.061484","9","5","7","0.148936","0.714286","0.604167","1.117647","2.000000"
"6x6","6x6-uct-1000","uct-1000","7","2","48","3.312500","0.895833","43","0.895833","43.000000","0.895833","0.875000","0.229167","0.916667","44","0.916667","44.000000","0.916667","4.625000","2.541667","7.166667","2.520833","3.506679","9","6","7","0.148936","0.857143","0.562500","1.050000","2.666667"
"6x6","6x6-uct-1000","uct-1000","8","2","48","3.479167","0.875000","41","0.854167","21.000000","0.437500","0.770833","0.104167","0.937500","45","0.937500","45.000000","0.937500","3.354167","4.000000","7.354167","3.104167","3.583847","9","1","1","0.021277","1.000000","0.791667","1.000000","3.000000"
"6x6","6x6-uct-1000","uct-1000","9","2","48","3.583333","0.958333","46","0.958333","46.000000","0.958333","0.854167","0.145833","0.916667","44","0.916667","44.000000","0.916667","3.041667","3.625000","6.666667","3.000000","3.466623","9","8","9","0.191489","0.888889","0.583333","1.052632","1.375000"
"6x6","6x6-uct-1000","uct-1000","10","2","48","2.854167","0.791667","29","0.604167","7.600000","0.158333","0.500000","0.062500","0.875000","41","0.854167","21.000000","0.437500","3.437500","3.583333","7.020833","3.125000","2.687854","9","11","12","0.255319","0.916667","0.520833","1.045455","2.000000"
"6x6","6x6-uct-1000","uct-1000","11","2","48","3.312500","0.916667","42","0.875000","22.000000","0.458333","0.562500","0.041667","0.916667","44","0.916667","44.000000","0.916667","4.729167","2.500000","7.229167","2.458333","3.297574","9","4","5","0.106383","0.800000","0.625000","1.058824","2.500000"
"6x6","6x6-uct-1000","uct-1000","12","2","48","3.729167","0.895833","38","0.791667","21.500000","0.447917","0.604167","0.062500","0.916667","44","0.916667","44.000000","0.916667","3.062500","3.187500","6.250000","2.875000","3.805273","9","8","9","0.191489","0.888889","0.520833","1.045455","2.000000"
"6x6","6x6-uct-1000","uct-1000","13","2","48","3.333333","0.979167","47","0.979167","47.000000","0.979167","0.833333","0.125000","0.937500","45","0.937500","45.000000","0.937500","3.604167","2.083333","5.687500","2.062500","3.289843","9","6","6","0.127660","1.000000","0.604167","1.000000","2.000000"
"6x6","6x6-uct-1000","uct-1000","14","2","48","2.583333","0.854167","38","0.791667","20.500000","0.427083","0.520833","0.062500","0.895833","43","0.895833","43.000000","0.895833","3.375000","3.333333","6.708333","2.937500","2.672081","9","8","9","0.191489","0.888889","0.541667","1.047619","2.375000"
"6x6","6x6-uct-1000","uct-1000","15","2","48","3.750000","0.958333","46","0.958333","46.000000","0.958333","0.875000","0.166667","0.916667","39","0.812500","22.000000","0.458333","3.416667","2.895833","6.312500","2.583333","3.604862","9","8","8","0.170213","1.000000","0.625000","1.000000","1.625000"
"6x6","6x6-uct-1000","uct-1000","16","2","48","3.750000","0.937500","45","0.937500","45.000000","0.937500","0.958333","0.250000","0.937500","45","0.937500","45.000000","0.937500","3.520833","3.729167","7.250000","3.229167","3.815794","9","1","1","0.021277","1.000000","0.750000","1.000000","2.000000"
"6x6","6x6-uct-1000","uct-1000","17","2","48","3.458333","0.937500","45","0.937500","45.000000","0.937500","0.625000","0.083333","0.895833","43","0.895833","43.000000","0.895833","2.375000","4.020833","6.395833","2.291667","3.381585","9","6","7","0.148936","0.857143","0.604167","1.055556","2.166667"
"6x6","6x6-uct-1000","uct-1000","18","2","48","2.937500","0.895833","33","0.687500","21.500000","0.447917","0.833333","0.125000","0.937500","45","0.937500","45.000000","0.937500","2.666667","4.166667","6.833333","2.583333","3.034793","9","7","8","0.170213","0.875000","0.604167","1.055556","2.571429"
"6x6","6x6-uct-1000","uct-1000","19","2","48","3.520833","0.979167","47","0.979167","47.000000","0.979167","0.770833","0.104167","0.833333","40","0.833333","40.000000","0.833333","2.937500","2.500000","5.437500","2.312500","3.610006","9","5","5","0.106383","1.000000","0.645833","1.000000","1.400000"
"6x6","6x6-uct-1000","uct-1000","20","2","48","3.562500","0.958333","43","0.895833","23.000000","0.479167","0.875000","0.208333","0.895833","43","0.895833","43.000000","0.895833","3.208333","3.291667","6.500000","2.750000","3.662996","9","4","6","0.127660","0.666667","0.750000","1.200000","2.250000"
"6x6","6x6-uct-1000","uct-1000","21","2","48","3.562500","0.937500","45","0.937500","45.000000","0.937500","0.979167","0.208333","0.895833","43","0.895833","43.000000","0.895833","3.187500","3.041667","6.229167","2.833333","3.633693","9","6","7","0.148936","0.857143","0.625000","1.058824","2.500000"
"6x6","6x6-uct-1000","uct-1000","22","2","48","3.520833","0.916667","44","0.916667","44.000000","0.916667","0.687500","0.083333","0.854167","41","0.854167","41.000000","0.854167","2.333333","3.166667","5.500000","2.270833","3.513799","9","9","9","0.191489","1.000000","0.583333","1.000000","2.666667"
"6x6","6x6-uct-1000","uct-1000","23","2","48","3.083333","0.895833","34","0.708333","21.500000","0.447917","0.666667","0.062500","0.854167","41","0.854167","41.000000","0.854167","3.770833","3.020833","6.791667","2.854167","3.158539","9","8","8","0.170213","1.000000","0.520833","1.000000","1.750000"
"6x6","6x6-uct-1000","uct-1000","24","2","48","2.916667","0.895833","39","0.812500","14.333333","0.298611","0.895833","0.166667","0.937500","45","0.937500","45.000000","0.937500","4.020833","2.125000","6.145833","2.125000","3.094536","9","7","7","0.148936","1.000000","0.604167","1.000000","1.714286"
"6x6","6x6-uct-1000","uct-1000","25","2","48","3.208333","0.958333","46","0.958333","46.000000","0.958333","0.479167","0.041667","0.854167","41","0.854167","41.000000","0.854167","3.395833","2.958333","6.354167","2.625000","3.254906","9","7","7","0.148936","1.000000","0.604167","1.000000","1.857143"
"6x6","6x6-uct-1000","uct-1000","26","2","48","3.083333","0.854167","36","0.750000","13.666667","0.284722","0.562500","0.020833","0.937500","45","0.937500","45.000000","0.937500","3.354167","3.625000","6.979167","3.125000","3.086371","9","10","11","0.234043","0.909091","0.520833","1.045455","1.700000"
"6x6","6x6-uct-1000","uct-1000","27","2","48","3.729167","0.937500","45","0.937500","45.000000","0.937500","0.687500","0.125000","0.916667","44","0.916667","44.000000","0.916667","3.937500","2.937500","6.875000","2.895833","3.910062","9","7","8","0.170213","0.875000","0.604167","1.055556","2.000000"
"6x6","6x6-uct-1000","uct-1000","28","2","48","3.145833","0.895833","39","0.812500","21.500000","0.447917","0.604167","0.041667","0.916667","44","0.916667","44.000000","0.916667","3.104167","3.208333","6.312500","2.916667","3.216535","9","10","10","0.212766","1.000000","0.541667","1.000000","1.800000"
"6x6","6x6-uct-1000","uct-1000","29","2","48","2.687500","0.916667","23","0.479167","22.000000","0.458333","0.979167","0.208333","0.875000","42","0.875000","42.000000","0.875000","2.625000","2.375000","5.000000","2.062500","2.375914","9","3","7","0.148936","0.428571","0.604167","1.266667","1.666667"
"6x6","6x6-uct-1000","uct-1000","30","2","48","3.333333","0.895833","39","0.812500","21.500000","0.447917","0.645833","0.145833","0.895833","43","0.895833","43.000000","0.895833","4.062500","2.854167","6.916667","2.833333","3.186981","9","11","12","0.255319","0.916667","0.562500","1.050000","2.363636"
"6x6","6x6-uct-1000","uct-1000","31","2","48","2.708333","0.750000","17","0.354167","12.000000","0.250000","0.500000","0.041667","0.895833","43","0.895833","43.000000","0.895833","3.458333","3.145833","6.604167","2.958333","2.848901","9","7","8","0.170213","0.875000","0.604167","1.055556","2.285714"
"6x6","6x6-uct-1000","uct-1000","32","2","48","3.583333","0.895833","43","0.895833","43.000000","0.895833","0.666667","0.125000","0.895833","43","0.895833","43.000000","0.895833","4.375000","3.145833","7.520833","3.041667","3.560446","9","7","8","0.170213","0.875000","0.625000","1.058824","2.000000"
"6x6","6x6-uct-1000","uct-1000","33","2","48","3.541667","0.937500","45","0.937500","45.000000","0.937500","0.937500","0.187500","0.875000","42","0.875000","42.000000","0.875000","2.416667","3.729167","6.145833","2.250000","3.617403","9","3","3","0.063830","1.000000","0.729167","1.000000","2.666667"
"6x6","6x6-uct-1000","uct-1000","34","2","48","3.791667","0.937500","45","0.937500","45.000000","0.937500","0.625000","0.104167","0.937500","45","0.937500","45.000000","0.937500","3.208333","3.958333","7.166667","3.041667","3.899687","9","9","9","0.191489","1.000000","0.604167","1.000000","1.666667"
"6x6","6x6-uct-1000","uct-1000","35","2","48","3.666667","0.916667","44","0.916667","44.000000","0.916667","0.645833","0.083333","0.916667","44","0.916667","44.000000","0.916667","3.937500","3.291667","7.229167","3.187500","3.805089","9","6","6","0.127660","1.000000","0.708333","1.000000","2.833333"
"6x6","6x6-uct-1000","uct-1000","36","2","48","3.604167","0.979167","47","0.979167","47.000000","0.979167","0.708333","0.083333","0.937500","45","0.937500","45.000000","0.937500","3.500000","3.125000","6.625000","2.875000","3.727405","9","6","7","0.148936","0.857143","0.583333","1.052632","2.500000"
"6x6","6x6-uct-1000","uct-1000","37","2","48","3.354167","0.854167","40","0.833333","20.500000","0.427083","0.625000","0.083333","0.937500","45","0.937500","45.000000","0.937500","2.791667","3.791667","6.583333","2.666667","3.424364","9","7","7","0.148936","1.000000","0.604167","1.000000","2.000000"
"6x6","6x6-uct-1000","uct-1000","38","2","48","3.833333","0.958333","46","0.958333","46.000000","0.958333","0.666667","0.104167","0.854167","41","0.854167","41.000000","0.854167","4.000000","2.583333","6.583333","2.583333","4.032522","9","7","7","0.148936","1.000000","0.666667","1.000000","2.000000"
"6x6","6x6-uct-1000","uct-1000","39","2","48","3.604167","0.937500","43","0.895833","22.500000","0.468750","0.895833","0.229167","0.916667","44","0.916667","44.000000","0.916667","3.208333","2.791667","6.000000","2.479167","3.495354","9","8","9","0.191489","0.888889","0.541667","1.047619","2.125000"
"6x6","6x6-uct-1000","uct-1000","40","2","48","2.937500","0.937500","42","0.875000","22.500000","0.468750","0.708333","0.083333","0.937500","45","0.937500","45.000000","0.937500","3.395833","3.312500","6.708333","2.875000","2.891572","9","9","10","0.212766","0.900000","0.541667","1.047619","2.000000"
"6x6","6x6-uct-1000","uct-1000","41","2","48","3.604167","0.937500","45","0.937500","45.000000","0.937500","0.833333","0.208333","0.895833","43","0.895833","43.000000","0.895833","4.000000","2.854167","6.854167","2.791667","3.493152","9","3","4","0.085106","0.750000","0.708333","1.076923","2.666667"
"6x6","6x6-uct-1000","uct-1000","42","2","48","3.479167","0.895833","43","0.895833","43.000000","0.895833","0.625000","0.083333","0.937500","45","0.937500","45.000000","0.937500","2.520833","3.625000","6.145833","2.437500","3.649919","9","3","4","0.085106","0.750000","0.583333","1.052632","2.333333"
"6x6","6x6-uct-1000","uct-1000","43","2","48","3.645833","0.895833","40","0.833333","14.333333","0.298611","0.833333","0.166667","0.937500","45","0.937500","45.000000","0.937500","3.416667","3.395833","6.812500","2.875000","3.911738","9","7","8","0.170213","0.875000","0.583333","1.052632","2.000000"
"6x6","6x6-uct-1000","uct-1000","44","2","48","2.895833","0.854167","41","0.854167","41.000000","0.854167","0.770833","0.208333","0.937500","45","0.937500","45.000000","0.937500","4.083333","3.083333","7.166667","2.687500","2.904698","9","11","11","0.234043","1.000000","0.541667","1.000000","1.636364"
"6x6","6x6-uct-1000","uct-1000","45","2","48","3.770833","0.937500","43","0.895833","22.500000","0.468750","0.791667","0.125000","0.937500","45","0.937500","45.000000","0.937500","3.250000","2.979167","6.229167","2.250000","3.859420","9","6","7","0.148936","0.857143","0.562500","1.050000","1.333333"
"6x6","6x6-uct-1000","uct-1000","46","2","48","3.520833","0.979167","47","0.979167","47.000000","0.979167","0.708333","0.104167","0.854167","40","0.833333","20.500000","0.427083","2.916667","3.458333","6.375000","2.625000","3.614464","9","5","8","0.170213","0.625000","0.625000","1.200000","1.600000"
"6x6","6x6-uct-1000","uct-1000","47","2","48","3.625000","0.895833","43","0.895833","43.000000","0.895833","0.666667","0.041667","0.895833","43","0.895833","43.000000","0.895833","4.187500","2.895833","7.083333","2.854167","3.734800","9","1","1","0.021277","1.000000","0.729167","1.000000","1.000000"
"6x6","6x6-uct-1000","uct-1000","48","2","48","3.770833","0.937500","45","0.937500","45.000000","0.937500","0.895833","0.187500","0.875000","42","0.875000","42.000000","0.875000","3.291667","2.812500","6.104167","2.583333","4.055066","9","2","2","0.042553","1.000000","0.708333","1.000000","2.500000"
"6x6","6x6-uct-1000","uct-1000","49","2","48","3.375000","0.937500","35","0.729167","22.500000","0.468750","0.916667","0.145833","0.895833","43","0.895833","43.000000","0.895833","3.666667","2.583333","6.250000","2.500000","3.218144","9","5","8","0.170213","0.625000","0.562500","1.166667","1.800000"
"6x6","6x6-uct-1000","uct-1000","50","2","48","3.541667","0.875000","42","0.875000","42.000000","0.875000","0.437500","0.020833","0.937500","45","0.937500","45.000000","0.937500","3.583333","3.645833","7.229167","3.395833","3.698646","9","4","4","0.085106","1.000000","0.708333","1.000000","1.750000"
"3x3","3x3-seeded-random","seeded-random","1","6","18","4.611111","0.888889","16","0.888889","16.000000","0.888889","3.611111","0.888889","0.500000","9","0.500000","9.000000","0.500000","1.833333","1.055556","2.888889","1.055556","5.145393","9","2","2","0.117647","1.000000","0.666667","1.000000","1.500000"
"3x3","3x3-seeded-random","seeded-random","2","6","18","3.555556","0.611111","11","0.611111","11.000000","0.611111","1.888889","0.611111","0.722222","13","0.722222","13.000000","0.722222","1.444444","1.611111","3.055556","1.222222","3.915222","9","4","4","0.235294","1.000000","0.444444","1.000000","3.000000"
