"board","experiment_id","search_level","game_index","window_turns","region","active_turns","active_turn_rate","both_invested_turns","both_invested_turn_rate","mean_regional_opportunity_share","opportunity_adjusted_activity","regional_capacity_share","total_points","supply_points","objectives"
"3x3","3x3-uct-0100","uct-0100","52","6","MH","7","0.388889","6","0.333333","0.071096","5.469934","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","52","6","HL","8","0.444444","3","0.166667","0.127025","3.498883","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","52","6","HM","9","0.500000","4","0.222222","0.088829","5.628817","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","52","6","HH","0","0.000000","0","0.000000","0.069614","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","53","6","LL","17","0.944444","6","0.333333","0.201095","4.696498","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","53","6","LM","9","0.500000","6","0.333333","0.114913","4.351133","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","53","6","LH","10","0.555556","1","0.055556","0.129614","4.286220","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","53","6","ML","12","0.666667","6","0.333333","0.127033","5.247985","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","53","6","MM","4","0.222222","4","0.222222","0.084387","2.633381","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","53","6","MH","15","0.833333","11","0.611111","0.072788","11.448712","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","53","6","HL","14","0.777778","14","0.777778","0.116578","6.671750","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","53","6","HM","11","0.611111","7","0.388889","0.080840","7.559488","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","53","6","HH","0","0.000000","0","0.000000","0.072752","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","54","6","LL","13","0.722222","12","0.666667","0.222069","3.252245","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","54","6","LM","10","0.555556","1","0.055556","0.115928","4.792265","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","54","6","LH","14","0.777778","12","0.666667","0.116074","6.700719","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","54","6","ML","11","0.611111","10","0.555556","0.113318","5.392865","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","54","6","MM","15","0.833333","6","0.333333","0.081565","10.216787","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","54","6","MH","1","0.055556","1","0.055556","0.071198","0.780299","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","54","6","HL","2","0.111111","2","0.111111","0.140737","0.789497","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","54","6","HM","2","0.111111","0","0.000000","0.073218","1.517540","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","54","6","HH","7","0.388889","5","0.277778","0.065895","5.901665","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","55","6","LL","5","0.277778","2","0.111111","0.218798","1.269565","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","55","6","LM","10","0.555556","9","0.500000","0.120443","4.612612","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","55","6","LH","0","0.000000","0","0.000000","0.117551","0.000000","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","55","6","ML","10","0.555556","6","0.333333","0.141372","3.929749","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","55","6","MM","13","0.722222","6","0.333333","0.058784","12.285929","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","55","6","MH","7","0.388889","4","0.222222","0.073649","5.280265","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","55","6","HL","0","0.000000","0","0.000000","0.121068","0.000000","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","55","6","HM","8","0.444444","8","0.444444","0.066206","6.713043","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","55","6","HH","0","0.000000","0","0.000000","0.082129","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","56","6","LL","16","0.888889","14","0.777778","0.219955","4.041236","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","56","6","LM","15","0.833333","10","0.555556","0.113661","7.331751","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","56","6","LH","3","0.166667","2","0.111111","0.132156","1.261135","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","56","6","ML","5","0.277778","5","0.277778","0.116815","2.377930","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","56","6","MM","16","0.888889","12","0.666667","0.080741","11.009154","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","56","6","MH","7","0.388889","0","0.000000","0.076762","5.066142","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","56","6","HL","0","0.000000","0","0.000000","0.109339","0.000000","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","56","6","HM","14","0.777778","6","0.333333","0.070110","11.093608","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","56","6","HH","0","0.000000","0","0.000000","0.080462","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","57","6","LL","13","0.722222","10","0.555556","0.228200","3.164864","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","57","6","LM","17","0.944444","5","0.277778","0.120788","7.819040","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","57","6","LH","0","0.000000","0","0.000000","0.117748","0.000000","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","57","6","ML","0","0.000000","0","0.000000","0.101543","0.000000","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","57","6","MM","12","0.666667","7","0.388889","0.070691","9.430730","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","57","6","MH","5","0.277778","1","0.055556","0.079484","3.494759","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","57","6","HL","0","0.000000","0","0.000000","0.140829","0.000000","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","57","6","HM","0","0.000000","0","0.000000","0.059759","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","57","6","HH","0","0.000000","0","0.000000","0.080959","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","58","6","LL","15","0.833333","15","0.833333","0.246825","3.376208","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","58","6","LM","12","0.666667","12","0.666667","0.090085","7.400409","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","58","6","LH","17","0.944444","13","0.722222","0.137088","6.889307","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","58","6","ML","14","0.777778","10","0.555556","0.116402","6.681825","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","58","6","MM","9","0.500000","5","0.277778","0.073698","6.784465","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","58","6","MH","1","0.055556","0","0.000000","0.073566","0.755185","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","58","6","HL","0","0.000000","0","0.000000","0.132484","0.000000","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","58","6","HM","0","0.000000","0","0.000000","0.066002","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","58","6","HH","0","0.000000","0","0.000000","0.063851","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","59","6","LL","17","0.944444","9","0.500000","0.227525","4.150940","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","59","6","LM","9","0.500000","1","0.055556","0.143703","3.479401","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","59","6","LH","0","0.000000","0","0.000000","0.116804","0.000000","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","59","6","ML","15","0.833333","15","0.833333","0.115998","7.184015","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","59","6","MM","10","0.555556","5","0.277778","0.075495","7.358850","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","59","6","MH","5","0.277778","5","0.277778","0.087044","3.191216","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","59","6","HL","10","0.555556","8","0.444444","0.131560","4.222818","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","59","6","HM","6","0.333333","6","0.333333","0.030318","10.994569","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","59","6","HH","0","0.000000","0","0.000000","0.071552","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","60","6","LL","16","0.888889","6","0.333333","0.203121","4.376157","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","60","6","LM","14","0.777778","14","0.777778","0.130737","5.949166","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","60","6","LH","0","0.000000","0","0.000000","0.100447","0.000000","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","60","6","ML","0","0.000000","0","0.000000","0.121599","0.000000","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","60","6","MM","6","0.333333","3","0.166667","0.097894","3.405042","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","60","6","MH","4","0.222222","3","0.166667","0.073958","3.004702","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","60","6","HL","9","0.500000","6","0.333333","0.127596","3.918616","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","60","6","HM","11","0.611111","5","0.277778","0.073958","8.262929","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","60","6","HH","0","0.000000","0","0.000000","0.070690","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","61","6","LL","11","0.611111","11","0.611111","0.190651","3.205384","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","61","6","LM","15","0.833333","11","0.611111","0.135599","6.145584","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","61","6","LH","11","0.611111","7","0.388889","0.123234","4.958956","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","61","6","ML","13","0.722222","11","0.611111","0.123633","5.841683","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","61","6","MM","11","0.611111","7","0.388889","0.086667","7.051259","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","61","6","MH","11","0.611111","6","0.333333","0.074611","8.190642","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","61","6","HL","5","0.277778","3","0.166667","0.130071","2.135586","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","61","6","HM","0","0.000000","0","0.000000","0.063340","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","61","6","HH","0","0.000000","0","0.000000","0.072195","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","62","6","LL","14","0.777778","12","0.666667","0.182048","4.272374","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","62","6","LM","7","0.388889","7","0.388889","0.081581","4.766934","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","62","6","LH","0","0.000000","0","0.000000","0.136072","0.000000","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","62","6","ML","13","0.722222","9","0.500000","0.129662","5.570021","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","62","6","MM","1","0.055556","1","0.055556","0.074636","0.744353","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","62","6","MH","10","0.555556","7","0.388889","0.078332","7.092360","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","62","6","HL","7","0.388889","7","0.388889","0.136072","2.857973","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","62","6","HM","10","0.555556","0","0.000000","0.089338","6.218608","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","62","6","HH","3","0.166667","1","0.055556","0.092262","1.806458","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","63","6","LL","16","0.888889","12","0.666667","0.239836","3.706234","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","63","6","LM","12","0.666667","11","0.611111","0.118542","5.623867","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","63","6","LH","12","0.666667","4","0.222222","0.119776","5.565963","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","63","6","ML","17","0.944444","8","0.444444","0.124274","7.599674","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","63","6","MM","12","0.666667","5","0.277778","0.069804","9.550604","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","63","6","MH","0","0.000000","0","0.000000","0.059947","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","63","6","HL","7","0.388889","5","0.277778","0.133390","2.915420","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","63","6","HM","5","0.277778","3","0.166667","0.064284","4.321136","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","63","6","HH","3","0.166667","3","0.166667","0.070148","2.375940","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","64","6","LL","14","0.777778","10","0.555556","0.213352","3.645518","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","64","6","LM","15","0.833333","5","0.277778","0.118455","7.034994","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","64","6","LH","0","0.000000","0","0.000000","0.115930","0.000000","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","64","6","ML","17","0.944444","8","0.444444","0.125723","7.512129","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","64","6","MM","0","0.000000","0","0.000000","0.058408","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","64","6","MH","6","0.333333","5","0.277778","0.071297","4.675297","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","64","6","HL","13","0.722222","13","0.722222","0.131292","5.500881","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","64","6","HM","7","0.388889","6","0.333333","0.082169","4.732784","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","64","6","HH","4","0.222222","4","0.222222","0.083375","2.665338","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","65","6","LL","8","0.444444","4","0.222222","0.243361","1.826276","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","65","6","LM","3","0.166667","3","0.166667","0.137023","1.216337","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","65","6","LH","0","0.000000","0","0.000000","0.115703","0.000000","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","65","6","ML","16","0.888889","7","0.388889","0.115186","7.716991","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","65","6","MM","14","0.777778","13","0.722222","0.056661","13.726876","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","65","6","MH","9","0.500000","7","0.388889","0.065926","7.584216","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","65","6","HL","17","0.944444","5","0.277778","0.115186","8.199303","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","65","6","HM","4","0.222222","0","0.000000","0.074245","2.993102","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","65","6","HH","6","0.333333","6","0.333333","0.076709","4.345442","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","66","6","LL","17","0.944444","8","0.444444","0.229579","4.113814","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","66","6","LM","14","0.777778","8","0.444444","0.136652","5.691652","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","66","6","LH","0","0.000000","0","0.000000","0.116544","0.000000","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","66","6","ML","12","0.666667","9","0.500000","0.136344","4.889603","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","66","6","MM","0","0.000000","0","0.000000","0.069871","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","66","6","MH","10","0.555556","6","0.333333","0.074861","7.421123","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","66","6","HL","11","0.611111","3","0.166667","0.122431","4.991469","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","66","6","HM","3","0.166667","3","0.166667","0.070180","2.374851","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","66","6","HH","15","0.833333","15","0.833333","0.043538","19.140368","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","67","6","LL","0","0.000000","0","0.000000","0.217143","0.000000","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","67","6","LM","3","0.166667","2","0.111111","0.148829","1.119857","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","67","6","LH","14","0.777778","6","0.333333","0.133790","5.813408","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","67","6","ML","0","0.000000","0","0.000000","0.126593","0.000000","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","67","6","MM","12","0.666667","5","0.277778","0.062036","10.746468","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","67","6","MH","0","0.000000","0","0.000000","0.032821","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","67","6","HL","10","0.555556","9","0.500000","0.117111","4.743856","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","67","6","HM","1","0.055556","1","0.055556","0.090786","0.611937","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","67","6","HH","0","0.000000","0","0.000000","0.070892","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","68","6","LL","12","0.666667","12","0.666667","0.222043","3.002426","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","68","6","LM","13","0.722222","9","0.500000","0.135657","5.323898","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","68","6","LH","0","0.000000","0","0.000000","0.109732","0.000000","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","68","6","ML","0","0.000000","0","0.000000","0.110977","0.000000","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","68","6","MM","10","0.555556","7","0.388889","0.058390","9.514585","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","68","6","MH","6","0.333333","3","0.166667","0.074632","4.466366","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","68","6","HL","14","0.777778","8","0.444444","0.135657","5.733428","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","68","6","HM","5","0.277778","1","0.055556","0.087148","3.187416","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","68","6","HH","8","0.444444","8","0.444444","0.065766","6.758001","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","69","6","LL","12","0.666667","10","0.555556","0.220345","3.025563","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","69","6","LM","15","0.833333","6","0.333333","0.130438","6.388753","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","69","6","LH","12","0.666667","12","0.666667","0.122324","5.450017","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","69","6","ML","13","0.722222","5","0.277778","0.117306","6.156729","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","69","6","MM","11","0.611111","4","0.222222","0.080789","7.564265","0.080000","2","1","1"
