"board","experiment_id","search_level","game_index","region","threshold","cycle_index","departure_turn","departure_progress","qualification_turn","endpoint_turn","outcome","revisit_turn","duration","normalized_duration","revisit_lag","normalized_revisit_lag","active_lapsed","right_censored"
"4x4","seeded-random-self-play","seeded-random","86","HH","1","2","22","0.916667","22","24","right_censored","","2","0.083333","","","false","true"
"4x4","seeded-random-self-play","seeded-random","86","LL","3","1","6","0.250000","8","11","reactivation_revisit","11","5","0.208333","5","0.208333","true","false"
"4x4","seeded-random-self-play","seeded-random","86","LL","3","2","16","0.666667","18","20","reactivation_revisit","20","4","0.166667","4","0.166667","true","false"
"4x4","seeded-random-self-play","seeded-random","86","LM","3","1","18","0.750000","20","24","right_censored","","6","0.250000","","","true","true"
"4x4","seeded-random-self-play","seeded-random","86","LH","3","1","12","0.500000","14","17","reactivation_revisit","17","5","0.208333","5","0.208333","true","false"
"4x4","seeded-random-self-play","seeded-random","86","ML","3","1","17","0.708333","19","22","reactivation_revisit","22","5","0.208333","5","0.208333","true","false"
"4x4","seeded-random-self-play","seeded-random","86","MM","3","1","15","0.625000","17","18","persistent_revisit","18","3","0.125000","3","0.125000","false","false"
"4x4","seeded-random-self-play","seeded-random","86","MH","3","1","20","0.833333","22","24","right_censored","","4","0.166667","","","true","true"
"4x4","seeded-random-self-play","seeded-random","86","HL","3","1","3","0.125000","5","13","reactivation_revisit","13","10","0.416667","10","0.416667","true","false"
"4x4","seeded-random-self-play","seeded-random","86","HM","3","1","10","0.416667","12","15","reactivation_revisit","15","5","0.208333","5","0.208333","true","false"
"4x4","seeded-random-self-play","seeded-random","86","HM","3","2","17","0.708333","19","24","right_censored","","7","0.291667","","","true","true"
"4x4","seeded-random-self-play","seeded-random","86","HH","3","1","8","0.333333","10","21","reactivation_revisit","21","13","0.541667","13","0.541667","true","false"
"4x4","seeded-random-self-play","seeded-random","86","HH","3","2","22","0.916667","24","24","right_censored","","2","0.083333","","","false","true"
"4x4","seeded-random-self-play","seeded-random","87","LL","2","1","18","0.750000","19","21","persistent_revisit","21","3","0.125000","3","0.125000","false","false"
"4x4","seeded-random-self-play","seeded-random","87","LM","2","1","6","0.250000","7","10","reactivation_revisit","10","4","0.166667","4","0.166667","true","false"
"4x4","seeded-random-self-play","seeded-random","87","LM","2","2","13","0.541667","14","15","persistent_revisit","15","2","0.083333","2","0.083333","false","false"
"4x4","seeded-random-self-play","seeded-random","87","LM","2","3","16","0.666667","17","18","persistent_revisit","18","2","0.083333","2","0.083333","false","false"
"4x4","seeded-random-self-play","seeded-random","87","LM","2","4","22","0.916667","23","24","right_censored","","2","0.083333","","","false","true"
"4x4","seeded-random-self-play","seeded-random","87","LH","2","1","5","0.208333","6","7","persistent_revisit","7","2","0.083333","2","0.083333","false","false"
"4x4","seeded-random-self-play","seeded-random","87","LH","2","2","9","0.375000","10","11","persistent_revisit","11","2","0.083333","2","0.083333","false","false"
"4x4","seeded-random-self-play","seeded-random","87","LH","2","3","14","0.583333","15","21","reactivation_revisit","21","7","0.291667","7","0.291667","true","false"
"4x4","seeded-random-self-play","seeded-random","87","ML","2","1","3","0.125000","4","5","persistent_revisit","5","2","0.083333","2","0.083333","false","false"
"4x4","seeded-random-self-play","seeded-random","87","ML","2","2","9","0.375000","10","11","persistent_revisit","11","2","0.083333","2","0.083333","false","false"
"4x4","seeded-random-self-play","seeded-random","87","MH","2","1","17","0.708333","18","19","persistent_revisit","19","2","0.083333","2","0.083333","false","false"
"4x4","seeded-random-self-play","seeded-random","87","MH","2","2","20","0.833333","21","24","reactivation_revisit","24","4","0.166667","4","0.166667","true","false"
"4x4","seeded-random-self-play","seeded-random","87","HL","2","1","13","0.541667","14","18","reactivation_revisit","18","5","0.208333","5","0.208333","true","false"
"4x4","seeded-random-self-play","seeded-random","87","HL","2","2","21","0.875000","22","24","persistent_revisit","24","3","0.125000","3","0.125000","false","false"
"4x4","seeded-random-self-play","seeded-random","87","HM","2","1","15","0.625000","16","17","persistent_revisit","17","2","0.083333","2","0.083333","false","false"
"4x4","seeded-random-self-play","seeded-random","87","HM","2","2","18","0.750000","19","24","right_censored","","6","0.250000","","","true","true"
"4x4","seeded-random-self-play","seeded-random","87","LL","1","1","16","0.666667","16","17","persistent_revisit","17","1","0.041667","1","0.041667","false","false"
"4x4","seeded-random-self-play","seeded-random","87","LL","1","2","18","0.750000","18","21","persistent_revisit","21","3","0.125000","3","0.125000","false","false"
"4x4","seeded-random-self-play","seeded-random","87","LL","1","3","22","0.916667","22","23","persistent_revisit","23","1","0.041667","1","0.041667","false","false"
"4x4","seeded-random-self-play","seeded-random","87","LL","1","4","24","1.000000","24","24","right_censored","","0","0.000000","","","false","true"
"4x4","seeded-random-self-play","seeded-random","87","LM","1","1","6","0.250000","6","10","reactivation_revisit","10","4","0.166667","4","0.166667","true","false"
"4x4","seeded-random-self-play","seeded-random","87","LM","1","2","11","0.458333","11","12","persistent_revisit","12","1","0.041667","1","0.041667","false","false"
"4x4","seeded-random-self-play","seeded-random","87","LM","1","3","13","0.541667","13","15","persistent_revisit","15","2","0.083333","2","0.083333","false","false"
"4x4","seeded-random-self-play","seeded-random","87","LM","1","4","16","0.666667","16","18","persistent_revisit","18","2","0.083333","2","0.083333","false","false"
"4x4","seeded-random-self-play","seeded-random","87","LM","1","5","19","0.791667","19","20","persistent_revisit","20","1","0.041667","1","0.041667","false","false"
"4x4","seeded-random-self-play","seeded-random","87","LM","1","6","22","0.916667","22","24","right_censored","","2","0.083333","","","false","true"
"4x4","seeded-random-self-play","seeded-random","87","LH","1","1","3","0.125000","3","4","persistent_revisit","4","1","0.041667","1","0.041667","false","false"
"4x4","seeded-random-self-play","seeded-random","87","LH","1","2","5","0.208333","5","7","persistent_revisit","7","2","0.083333","2","0.083333","false","false"
"4x4","seeded-random-self-play","seeded-random","87","LH","1","3","9","0.375000","9","11","persistent_revisit","11","2","0.083333","2","0.083333","false","false"
"4x4","seeded-random-self-play","seeded-random","87","LH","1","4","14","0.583333","14","21","reactivation_revisit","21","7","0.291667","7","0.291667","true","false"
"4x4","seeded-random-self-play","seeded-random","87","LH","1","5","24","1.000000","24","24","right_censored","","0","0.000000","","","false","true"
"4x4","seeded-random-self-play","seeded-random","87","ML","1","1","3","0.125000","3","5","persistent_revisit","5","2","0.083333","2","0.083333","false","false"
"4x4","seeded-random-self-play","seeded-random","87","ML","1","2","6","0.250000","6","7","persistent_revisit","7","1","0.041667","1","0.041667","false","false"
"4x4","seeded-random-self-play","seeded-random","87","ML","1","3","9","0.375000","9","11","persistent_revisit","11","2","0.083333","2","0.083333","false","false"
"4x4","seeded-random-self-play","seeded-random","87","MM","1","1","19","0.791667","19","20","persistent_revisit","20","1","0.041667","1","0.041667","false","false"
"4x4","seeded-random-self-play","seeded-random","87","MM","1","2","21","0.875000","21","22","persistent_revisit","22","1","0.041667","1","0.041667","false","false"
"4x4","seeded-random-self-play","seeded-random","87","MM","1","3","23","0.958333","23","24","persistent_revisit","24","1","0.041667","1","0.041667","false","false"
"4x4","seeded-random-self-play","seeded-random","87","MH","1","1","17","0.708333","17","19","persistent_revisit","19","2","0.083333","2","0.083333","false","false"
"4x4","seeded-random-self-play","seeded-random","87","MH","1","2","20","0.833333","20","24","reactivation_revisit","24","4","0.166667","4","0.166667","true","false"
"4x4","seeded-random-self-play","seeded-random","87","HL","1","1","8","0.333333","8","9","persistent_revisit","9","1","0.041667","1","0.041667","false","false"
"4x4","seeded-random-self-play","seeded-random","87","HL","1","2","11","0.458333","11","12","persistent_revisit","12","1","0.041667","1","0.041667","false","false"
"4x4","seeded-random-self-play","seeded-random","87","HL","1","3","13","0.541667","13","18","reactivation_revisit","18","5","0.208333","5","0.208333","true","false"
"4x4","seeded-random-self-play","seeded-random","87","HL","1","4","19","0.791667","19","20","persistent_revisit","20","1","0.041667","1","0.041667","false","false"
"4x4","seeded-random-self-play","seeded-random","87","HL","1","5","21","0.875000","21","24","persistent_revisit","24","3","0.125000","3","0.125000","false","false"
"4x4","seeded-random-self-play","seeded-random","87","HM","1","1","12","0.500000","12","13","persistent_revisit","13","1","0.041667","1","0.041667","false","false"
"4x4","seeded-random-self-play","seeded-random","87","HM","1","2","15","0.625000","15","17","persistent_revisit","17","2","0.083333","2","0.083333","false","false"
"4x4","seeded-random-self-play","seeded-random","87","HM","1","3","18","0.750000","18","24","right_censored","","6","0.250000","","","true","true"
"4x4","seeded-random-self-play","seeded-random","87","HH","1","1","24","1.000000","24","24","right_censored","","0","0.000000","","","false","true"
"4x4","seeded-random-self-play","seeded-random","87","LL","3","1","18","0.750000","20","21","persistent_revisit","21","3","0.125000","3","0.125000","false","false"
"4x4","seeded-random-self-play","seeded-random","87","LM","3","1","6","0.250000","8","10","reactivation_revisit","10","4","0.166667","4","0.166667","true","false"
"4x4","seeded-random-self-play","seeded-random","87","LM","3","2","22","0.916667","24","24","right_censored","","2","0.083333","","","false","true"
"4x4","seeded-random-self-play","seeded-random","87","LH","3","1","14","0.583333","16","21","reactivation_revisit","21","7","0.291667","7","0.291667","true","false"
"4x4","seeded-random-self-play","seeded-random","87","MH","3","1","20","0.833333","22","24","reactivation_revisit","24","4","0.166667","4","0.166667","true","false"
"4x4","seeded-random-self-play","seeded-random","87","HL","3","1","13","0.541667","15","18","reactivation_revisit","18","5","0.208333","5","0.208333","true","false"
"4x4","seeded-random-self-play","seeded-random","87","HL","3","2","21","0.875000","23","24","persistent_revisit","24","3","0.125000","3","0.125000","false","false"
"4x4","seeded-random-self-play","seeded-random","87","HM","3","1","18","0.750000","20","24","right_censored","","6","0.250000","","","true","true"
"4x4","seeded-random-self-play","seeded-random","88","LL","2","1","23","0.958333","24","24","right_censored","","1","0.041667","","","false","true"
"4x4","seeded-random-self-play","seeded-random","88","LM","2","1","16","0.666667","17","20","reactivation_revisit","20","4","0.166667","4","0.166667","true","false"
"4x4","seeded-random-self-play","seeded-random","88","LM","2","2","22","0.916667","23","24","persistent_revisit","24","2","0.083333","2","0.083333","false","false"
"4x4","seeded-random-self-play","seeded-random","88","LH","2","1","12","0.500000","13","17","reactivation_revisit","17","5","0.208333","5","0.208333","true","false"
"4x4","seeded-random-self-play","seeded-random","88","LH","2","2","18","0.750000","19","23","never_revisited_nonfront_return","","5","0.208333","","","true","false"
"4x4","seeded-random-self-play","seeded-random","88","ML","2","1","7","0.291667","8","15","reactivation_revisit","15","8","0.333333","8","0.333333","true","false"
"4x4","seeded-random-self-play","seeded-random","88","ML","2","2","17","0.708333","18","22","reactivation_revisit","22","5","0.208333","5","0.208333","true","false"
"4x4","seeded-random-self-play","seeded-random","88","MM","2","1","8","0.333333","9","12","reactivation_revisit","12","4","0.166667","4","0.166667","true","false"
"4x4","seeded-random-self-play","seeded-random","88","MM","2","2","15","0.625000","16","18","persistent_revisit","18","3","0.125000","3","0.125000","false","false"
