"board","experiment_id","search_level","game_index","threshold","turns","mean_dormant_active_fronts","dormant_ge1_turn_rate","dormant_ge2_turn_rate","longest_dormant_run","longest_dormant_run_fraction","mean_backlog_size","max_backlog_size","backlog_ge1_turn_rate","backlog_ge2_turn_rate","longest_backlog_run","longest_backlog_run_fraction","qualifying_departures","persistent_revisits","reactivation_revisits","never_revisited","right_censored","revisit_rate_observed","never_revisited_rate_observed","right_censored_rate","simple_end_revisit_rate","mean_revisit_lag","median_revisit_lag","mean_normalized_revisit_lag","distinct_revisited_regions","repeated_revisit_regions","fixed_four_turn_eligible","revisit_within_four_turns_rate","early_departures","early_revisit_within_quarter_rate"
"3x3","3x3-seeded-random","seeded-random","8","2","18","0.944444","0.666667","0.277778","10","0.555556","2.166667","4","0.833333","0.777778","15","0.833333","11","6","0","0","5","1.000000","0.000000","0.454545","0.545455","2.500000","2.500000","0.138889","4","2","8","0.750000","3","1.000000"
"3x3","3x3-seeded-random","seeded-random","8","1","18","2.166667","0.833333","0.777778","15","0.833333","2.166667","4","0.833333","0.777778","15","0.833333","22","16","0","0","6","1.000000","0.000000","0.272727","0.727273","1.562500","1.000000","0.086806","5","5","17","0.882353","9","1.000000"
"3x3","3x3-seeded-random","seeded-random","8","3","18","0.333333","0.333333","0.000000","4","0.222222","2.166667","4","0.833333","0.777778","15","0.833333","6","3","0","0","3","1.000000","0.000000","0.500000","0.500000","3.000000","3.000000","0.166667","2","1","5","0.600000","1","1.000000"
"3x3","3x3-seeded-random","seeded-random","9","2","18","0.555556","0.444444","0.111111","5","0.277778","1.333333","3","0.777778","0.444444","12","0.666667","7","4","1","0","2","1.000000","0.000000","0.285714","0.714286","3.000000","2.000000","0.166667","5","0","7","0.571429","3","0.666667"
"3x3","3x3-seeded-random","seeded-random","9","1","18","1.333333","0.777778","0.444444","12","0.666667","1.333333","3","0.777778","0.444444","12","0.666667","14","9","1","1","3","0.909091","0.090909","0.214286","0.714286","2.000000","1.500000","0.111111","5","3","11","0.727273","5","0.800000"
"3x3","3x3-seeded-random","seeded-random","9","3","18","0.166667","0.166667","0.000000","2","0.111111","1.333333","3","0.777778","0.444444","12","0.666667","3","0","1","0","2","1.000000","0.000000","0.666667","0.333333","7.000000","7.000000","0.388889","1","0","3","0.000000","1","0.000000"
"3x3","3x3-seeded-random","seeded-random","10","2","18","1.000000","0.611111","0.222222","8","0.444444","2.000000","5","0.833333","0.555556","15","0.833333","10","5","3","0","2","1.000000","0.000000","0.200000","0.800000","3.500000","3.000000","0.194444","6","2","9","0.555556","3","1.000000"
"3x3","3x3-seeded-random","seeded-random","10","1","18","2.000000","0.833333","0.555556","15","0.833333","2.000000","5","0.833333","0.555556","15","0.833333","18","11","3","0","4","1.000000","0.000000","0.222222","0.777778","2.428571","2.000000","0.134921","6","5","14","0.714286","5","1.000000"
"3x3","3x3-seeded-random","seeded-random","10","3","18","0.444444","0.333333","0.111111","4","0.222222","2.000000","5","0.833333","0.555556","15","0.833333","8","3","3","0","2","1.000000","0.000000","0.250000","0.750000","4.000000","3.500000","0.222222","5","1","7","0.428571","2","1.000000"
"3x3","3x3-seeded-random","seeded-random","11","2","18","0.944444","0.611111","0.277778","8","0.444444","1.611111","3","0.777778","0.611111","9","0.500000","11","6","2","1","2","0.888889","0.111111","0.181818","0.727273","2.750000","2.500000","0.152778","4","2","8","0.875000","4","0.750000"
"3x3","3x3-seeded-random","seeded-random","11","1","18","1.611111","0.777778","0.611111","9","0.500000","1.611111","3","0.777778","0.611111","9","0.500000","12","7","2","1","2","0.900000","0.100000","0.166667","0.750000","2.555556","2.000000","0.141975","5","2","9","0.888889","4","0.750000"
"3x3","3x3-seeded-random","seeded-random","11","3","18","0.333333","0.277778","0.055556","2","0.111111","1.611111","3","0.777778","0.611111","9","0.500000","6","2","2","1","1","0.800000","0.200000","0.166667","0.666667","3.500000","3.500000","0.194444","3","1","5","0.800000","2","0.500000"
"3x3","3x3-seeded-random","seeded-random","12","2","18","1.000000","0.722222","0.277778","13","0.722222","2.166667","4","0.888889","0.722222","16","0.888889","11","4","5","0","2","1.000000","0.000000","0.181818","0.818182","4.111111","4.000000","0.228395","6","2","8","0.625000","4","0.750000"
"3x3","3x3-seeded-random","seeded-random","12","1","18","2.166667","0.888889","0.722222","16","0.888889","2.166667","4","0.888889","0.722222","16","0.888889","21","12","5","0","4","1.000000","0.000000","0.190476","0.809524","2.647059","2.000000","0.147059","7","4","15","0.800000","9","0.888889"
"3x3","3x3-seeded-random","seeded-random","12","3","18","0.388889","0.388889","0.000000","3","0.166667","2.166667","4","0.888889","0.722222","16","0.888889","7","2","5","0","0","1.000000","0.000000","0.000000","1.000000","4.714286","4.000000","0.261905","6","1","6","0.500000","3","0.666667"
"3x3","3x3-seeded-random","seeded-random","13","2","18","1.000000","0.611111","0.333333","7","0.388889","1.888889","4","0.833333","0.555556","15","0.833333","11","4","3","1","3","0.875000","0.125000","0.272727","0.636364","4.285714","3.000000","0.238095","5","2","8","0.500000","4","0.500000"
"3x3","3x3-seeded-random","seeded-random","13","1","18","1.888889","0.833333","0.555556","15","0.833333","1.888889","4","0.833333","0.555556","15","0.833333","16","7","3","1","5","0.909091","0.090909","0.312500","0.625000","3.300000","2.000000","0.183333","6","2","9","0.555556","5","0.600000"
"3x3","3x3-seeded-random","seeded-random","13","3","18","0.388889","0.388889","0.000000","3","0.166667","1.888889","4","0.833333","0.555556","15","0.833333","7","1","3","1","2","0.800000","0.200000","0.285714","0.571429","6.000000","5.500000","0.333333","4","0","6","0.333333","3","0.333333"
"3x3","3x3-seeded-random","seeded-random","14","2","18","1.444444","0.722222","0.555556","11","0.611111","2.666667","4","0.833333","0.777778","15","0.833333","16","6","5","0","5","1.000000","0.000000","0.312500","0.687500","3.090909","3.000000","0.171717","7","3","12","0.833333","6","1.000000"
"3x3","3x3-seeded-random","seeded-random","14","1","18","2.666667","0.833333","0.777778","15","0.833333","2.666667","4","0.833333","0.777778","15","0.833333","22","11","5","0","6","1.000000","0.000000","0.272727","0.727273","2.437500","2.000000","0.135417","7","6","15","0.866667","7","1.000000"
"3x3","3x3-seeded-random","seeded-random","14","3","18","0.555556","0.555556","0.000000","8","0.444444","2.666667","4","0.833333","0.777778","15","0.833333","10","2","5","0","3","1.000000","0.000000","0.300000","0.700000","3.714286","4.000000","0.206349","6","1","9","0.777778","4","1.000000"
"3x3","3x3-seeded-random","seeded-random","15","2","18","0.777778","0.555556","0.222222","8","0.444444","1.777778","4","0.833333","0.611111","14","0.777778","8","3","2","1","2","0.833333","0.166667","0.250000","0.625000","3.200000","3.000000","0.177778","3","2","7","0.571429","3","0.666667"
"3x3","3x3-seeded-random","seeded-random","15","1","18","1.777778","0.833333","0.611111","14","0.777778","1.777778","4","0.833333","0.611111","14","0.777778","18","10","2","2","4","0.857143","0.142857","0.222222","0.666667","1.916667","1.000000","0.106481","6","5","12","0.750000","5","0.800000"
"3x3","3x3-seeded-random","seeded-random","15","3","18","0.333333","0.333333","0.000000","3","0.166667","1.777778","4","0.833333","0.611111","14","0.777778","6","1","2","1","2","0.750000","0.250000","0.333333","0.500000","4.000000","4.000000","0.222222","2","1","5","0.400000","3","0.666667"
"3x3","3x3-seeded-random","seeded-random","16","2","18","1.000000","0.611111","0.333333","8","0.444444","2.111111","4","0.777778","0.722222","14","0.777778","12","7","2","0","3","1.000000","0.000000","0.250000","0.750000","3.111111","2.000000","0.172840","5","2","11","0.727273","6","0.666667"
"3x3","3x3-seeded-random","seeded-random","16","1","18","2.111111","0.777778","0.722222","14","0.777778","2.111111","4","0.777778","0.722222","14","0.777778","20","13","2","0","5","1.000000","0.000000","0.250000","0.750000","2.266667","2.000000","0.125926","5","5","16","0.812500","8","0.750000"
"3x3","3x3-seeded-random","seeded-random","16","3","18","0.333333","0.277778","0.055556","3","0.166667","2.111111","4","0.777778","0.722222","14","0.777778","6","2","2","0","2","1.000000","0.000000","0.333333","0.666667","4.500000","3.500000","0.250000","4","0","6","0.500000","3","0.333333"
"3x3","3x3-seeded-random","seeded-random","17","2","18","0.944444","0.611111","0.222222","9","0.500000","1.944444","4","0.777778","0.555556","14","0.777778","12","6","2","2","2","0.800000","0.200000","0.166667","0.666667","2.750000","2.500000","0.152778","5","3","9","0.888889","2","0.500000"
"3x3","3x3-seeded-random","seeded-random","17","1","18","1.944444","0.777778","0.555556","14","0.777778","1.944444","4","0.777778","0.555556","14","0.777778","18","11","2","2","3","0.866667","0.133333","0.166667","0.722222","2.076923","2.000000","0.115385","6","4","12","0.916667","4","0.750000"
"3x3","3x3-seeded-random","seeded-random","17","3","18","0.277778","0.277778","0.000000","3","0.166667","1.944444","4","0.777778","0.555556","14","0.777778","5","2","2","1","0","0.800000","0.200000","0.000000","0.800000","3.500000","3.500000","0.194444","3","1","5","0.800000","2","0.500000"
"3x3","3x3-seeded-random","seeded-random","18","2","18","1.000000","0.722222","0.222222","10","0.555556","2.388889","4","0.888889","0.777778","16","0.888889","11","7","2","0","2","1.000000","0.000000","0.181818","0.818182","3.111111","3.000000","0.172840","5","3","9","0.888889","5","1.000000"
"3x3","3x3-seeded-random","seeded-random","18","1","18","2.388889","0.888889","0.777778","16","0.888889","2.388889","4","0.888889","0.777778","16","0.888889","25","19","2","1","3","0.954545","0.045455","0.120000","0.840000","1.904762","1.000000","0.105820","7","6","19","0.894737","12","0.916667"
"3x3","3x3-seeded-random","seeded-random","18","3","18","0.388889","0.388889","0.000000","3","0.166667","2.388889","4","0.888889","0.777778","16","0.888889","7","4","2","0","1","1.000000","0.000000","0.142857","0.857143","3.666667","3.000000","0.203704","3","3","6","0.833333","4","1.000000"
"3x3","3x3-seeded-random","seeded-random","19","2","18","1.166667","0.777778","0.333333","13","0.722222","2.333333","4","0.888889","0.722222","16","0.888889","13","7","3","2","1","0.833333","0.166667","0.076923","0.769231","3.100000","3.000000","0.172222","7","2","10","0.600000","5","1.000000"
"3x3","3x3-seeded-random","seeded-random","19","1","18","2.333333","0.888889","0.722222","16","0.888889","2.333333","4","0.888889","0.722222","16","0.888889","21","13","3","2","3","0.888889","0.111111","0.142857","0.761905","2.312500","2.000000","0.128472","7","5","15","0.733333","6","1.000000"
"3x3","3x3-seeded-random","seeded-random","19","3","18","0.444444","0.388889","0.055556","3","0.166667","2.333333","4","0.888889","0.722222","16","0.888889","8","3","3","2","0","0.750000","0.250000","0.000000","0.750000","3.833333","3.500000","0.212963","5","1","8","0.500000","3","1.000000"
"3x3","3x3-seeded-random","seeded-random","20","2","18","1.166667","0.722222","0.388889","13","0.722222","2.277778","4","0.833333","0.722222","14","0.777778","13","7","2","1","3","0.900000","0.100000","0.230769","0.692308","3.444444","3.000000","0.191358","6","3","9","0.555556","4","0.750000"
"3x3","3x3-seeded-random","seeded-random","20","1","18","2.277778","0.833333","0.722222","14","0.777778","2.277778","4","0.833333","0.722222","14","0.777778","20","12","2","1","5","0.933333","0.066667","0.250000","0.700000","2.571429","2.000000","0.142857","6","4","14","0.714286","7","0.857143"
"3x3","3x3-seeded-random","seeded-random","20","3","18","0.444444","0.333333","0.111111","2","0.111111","2.277778","4","0.833333","0.722222","14","0.777778","8","3","2","1","2","0.833333","0.166667","0.250000","0.625000","4.600000","3.000000","0.255556","5","0","7","0.428571","3","0.666667"
"3x3","3x3-seeded-random","seeded-random","21","2","18","0.944444","0.666667","0.277778","11","0.611111","2.055556","4","0.777778","0.666667","14","0.777778","11","5","2","1","3","0.875000","0.125000","0.272727","0.636364","3.000000","2.000000","0.166667","5","2","8","0.625000","4","0.750000"
"3x3","3x3-seeded-random","seeded-random","21","1","18","2.055556","0.777778","0.666667","14","0.777778","2.055556","4","0.777778","0.666667","14","0.777778","20","12","2","1","5","0.933333","0.066667","0.250000","0.700000","2.000000","1.500000","0.111111","7","3","14","0.785714","6","0.833333"
"3x3","3x3-seeded-random","seeded-random","21","3","18","0.333333","0.277778","0.055556","2","0.111111","2.055556","4","0.777778","0.666667","14","0.777778","6","1","2","1","2","0.750000","0.250000","0.333333","0.500000","4.333333","5.000000","0.240741","3","0","4","0.250000","1","0.000000"
"3x3","3x3-seeded-random","seeded-random","22","2","18","1.111111","0.777778","0.333333","11","0.611111","2.222222","4","0.888889","0.722222","16","0.888889","12","5","3","2","2","0.800000","0.200000","0.166667","0.666667","3.375000","2.500000","0.187500","5","2","9","0.444444","5","0.600000"
"3x3","3x3-seeded-random","seeded-random","22","1","18","2.222222","0.888889","0.722222","16","0.888889","2.222222","4","0.888889","0.722222","16","0.888889","20","12","3","2","3","0.882353","0.117647","0.150000","0.750000","2.266667","2.000000","0.125926","6","4","14","0.642857","8","0.750000"
"3x3","3x3-seeded-random","seeded-random","22","3","18","0.444444","0.444444","0.000000","2","0.111111","2.222222","4","0.888889","0.722222","16","0.888889","8","1","3","2","2","0.666667","0.333333","0.250000","0.500000","4.750000","5.000000","0.263889","4","0","6","0.166667","4","0.500000"
"3x3","3x3-seeded-random","seeded-random","23","2","18","0.833333","0.555556","0.222222","6","0.333333","1.777778","4","0.833333","0.555556","11","0.611111","11","5","2","1","3","0.875000","0.125000","0.272727","0.636364","3.000000","2.000000","0.166667","4","2","8","0.500000","3","1.000000"
"3x3","3x3-seeded-random","seeded-random","23","1","18","1.777778","0.833333","0.555556","11","0.611111","1.777778","4","0.833333","0.555556","11","0.611111","17","10","2","1","4","0.923077","0.076923","0.235294","0.705882","2.166667","2.000000","0.120370","6","3","12","0.666667","5","1.000000"
"3x3","3x3-seeded-random","seeded-random","23","3","18","0.222222","0.222222","0.000000","3","0.166667","1.777778","4","0.833333","0.555556","11","0.611111","4","0","2","0","2","1.000000","0.000000","0.500000","0.500000","5.500000","5.500000","0.305556","2","0","3","0.000000","0",""
"3x3","3x3-seeded-random","seeded-random","24","2","18","1.000000","0.500000","0.333333","5","0.277778","1.944444","4","0.722222","0.611111","12","0.666667","12","5","2","2","3","0.777778","0.222222","0.250000","0.583333","2.857143","2.000000","0.158730","4","3","10","0.500000","4","0.750000"
"3x3","3x3-seeded-random","seeded-random","24","1","18","1.944444","0.722222","0.611111","12","0.666667","1.944444","4","0.722222","0.611111","12","0.666667","17","8","2","2","5","0.833333","0.166667","0.294118","0.588235","2.300000","2.000000","0.127778","4","3","13","0.615385","6","0.833333"
"3x3","3x3-seeded-random","seeded-random","24","3","18","0.333333","0.277778","0.055556","2","0.111111","1.944444","4","0.722222","0.611111","12","0.666667","6","1","2","1","2","0.750000","0.250000","0.333333","0.500000","4.000000","4.000000","0.222222","3","0","6","0.333333","3","0.666667"
"3x3","3x3-seeded-random","seeded-random","25","2","18","0.944444","0.611111","0.222222","7","0.388889","1.666667","5","0.777778","0.611111","14","0.777778","11","3","2","2","4","0.714286","0.285714","0.363636","0.454545","3.400000","3.000000","0.188889","4","1","6","0.333333","3","0.333333"
"3x3","3x3-seeded-random","seeded-random","25","1","18","1.666667","0.777778","0.611111","14","0.777778","1.666667","5","0.777778","0.611111","14","0.777778","13","4","2","2","5","0.750000","0.250000","0.384615","0.461538","3.000000","2.500000","0.166667","4","1","7","0.428571","4","0.500000"
"3x3","3x3-seeded-random","seeded-random","25","3","18","0.333333","0.277778","0.055556","2","0.111111","1.666667","5","0.777778","0.611111","14","0.777778","6","1","2","2","1","0.600000","0.400000","0.166667","0.500000","4.333333","5.000000","0.240741","2","1","5","0.200000","3","0.333333"
"3x3","3x3-seeded-random","seeded-random","26","2","18","1.111111","0.666667","0.333333","7","0.388889","2.333333","5","0.888889","0.833333","16","0.888889","13","5","5","2","1","0.833333","0.166667","0.076923","0.769231","3.600000","3.500000","0.200000","7","3","12","0.583333","5","0.600000"
"3x3","3x3-seeded-random","seeded-random","26","1","18","2.333333","0.888889","0.833333","16","0.888889","2.333333","5","0.888889","0.833333","16","0.888889","22","10","5","3","4","0.833333","0.166667","0.181818","0.681818","2.733333","2.000000","0.151852","8","5","16","0.625000","7","0.571429"
"3x3","3x3-seeded-random","seeded-random","26","3","18","0.388889","0.388889","0.000000","3","0.166667","2.333333","5","0.888889","0.833333","16","0.888889","7","1","5","0","1","1.000000","0.000000","0.142857","0.857143","4.666667","4.000000","0.259259","6","0","6","0.500000","2","0.500000"
"3x3","3x3-seeded-random","seeded-random","27","2","18","1.166667","0.722222","0.333333","10","0.555556","2.333333","4","0.888889","0.722222","16","0.888889","13","6","3","1","3","0.900000","0.100000","0.230769","0.692308","3.222222","3.000000","0.179012","6","3","10","0.600000","6","0.833333"
"3x3","3x3-seeded-random","seeded-random","27","1","18","2.333333","0.888889","0.722222","16","0.888889","2.333333","4","0.888889","0.722222","16","0.888889","21","12","3","2","4","0.882353","0.117647","0.190476","0.714286","2.333333","2.000000","0.129630","7","6","14","0.714286","8","0.875000"
"3x3","3x3-seeded-random","seeded-random","27","3","18","0.444444","0.388889","0.055556","2","0.111111","2.333333","4","0.888889","0.722222","16","0.888889","8","2","3","1","2","0.833333","0.166667","0.250000","0.625000","4.200000","4.000000","0.233333","3","2","7","0.428571","4","0.750000"
"3x3","3x3-seeded-random","seeded-random","28","2","18","1.222222","0.666667","0.444444","6","0.333333","2.444444","4","0.888889","0.888889","16","0.888889","12","3","6","0","3","1.000000","0.000000","0.250000","0.750000","4.666667","4.000000","0.259259","6","3","10","0.500000","5","0.400000"
"3x3","3x3-seeded-random","seeded-random","28","1","18","2.444444","0.888889","0.888889","16","0.888889","2.444444","4","0.888889","0.888889","16","0.888889","22","11","6","0","5","1.000000","0.000000","0.227273","0.772727","2.941176","3.000000","0.163399","7","7","15","0.666667","7","0.571429"
"3x3","3x3-seeded-random","seeded-random","28","3","18","0.555556","0.388889","0.166667","2","0.111111","2.444444","4","0.888889","0.888889","16","0.888889","10","3","6","0","1","1.000000","0.000000","0.100000","0.900000","4.666667","4.000000","0.259259","6","3","10","0.500000","5","0.400000"
"3x3","3x3-seeded-random","seeded-random","29","2","18","0.944444","0.666667","0.277778","12","0.666667","2.000000","5","0.722222","0.555556","13","0.722222","10","3","4","0","3","1.000000","0.000000","0.300000","0.700000","4.142857","4.000000","0.230159","6","1","7","0.428571","3","0.333333"
"3x3","3x3-seeded-random","seeded-random","29","1","18","2.000000","0.722222","0.555556","13","0.722222","2.000000","5","0.722222","0.555556","13","0.722222","19","9","4","0","6","1.000000","0.000000","0.315789","0.684211","2.692308","2.000000","0.149573","6","5","11","0.636364","4","0.500000"
"3x3","3x3-seeded-random","seeded-random","29","3","18","0.388889","0.333333","0.055556","2","0.111111","2.000000","5","0.722222","0.555556","13","0.722222","7","0","4","0","3","1.000000","0.000000","0.428571","0.571429","5.750000","6.000000","0.319444","4","0","5","0.200000","2","0.000000"
"3x3","3x3-seeded-random","seeded-random","30","2","18","1.111111","0.722222","0.388889","13","0.722222","2.166667","5","0.777778","0.777778","14","0.777778","12","7","2","0","3","1.000000","0.000000","0.250000","0.750000","3.666667","3.000000","0.203704","5","3","8","0.625000","5","0.800000"
"3x3","3x3-seeded-random","seeded-random","30","1","18","2.166667","0.777778","0.777778","14","0.777778","2.166667","5","0.777778","0.777778","14","0.777778","19","13","2","0","4","1.000000","0.000000","0.210526","0.789474","2.600000","2.000000","0.144444","6","5","13","0.769231","8","0.875000"
"3x3","3x3-seeded-random","seeded-random","30","3","18","0.444444","0.388889","0.055556","2","0.111111","2.166667","5","0.777778","0.777778","14","0.777778","8","4","2","0","2","1.000000","0.000000","0.250000","0.750000","4.500000","3.000000","0.250000","4","2","6","0.500000","4","0.750000"
"3x3","3x3-seeded-random","seeded-random","31","2","18","0.666667","0.611111","0.055556","6","0.333333","1.500000","3","0.833333","0.444444","14","0.777778","8","4","2","1","1","0.857143","0.142857","0.125000","0.750000","4.666667","3.000000","0.259259","4","2","5","0.400000","2","0.000000"
"3x3","3x3-seeded-random","seeded-random","31","1","18","1.500000","0.833333","0.444444","14","0.777778","1.500000","3","0.833333","0.444444","14","0.777778","15","9","2","1","3","0.916667","0.083333","0.200000","0.733333","3.000000","2.000000","0.166667","4","3","10","0.700000","4","0.500000"
"3x3","3x3-seeded-random","seeded-random","31","3","18","0.222222","0.222222","0.000000","1","0.055556","1.500000","3","0.833333","0.444444","14","0.777778","4","2","2","0","0","1.000000","0.000000","0.000000","1.000000","6.000000","4.500000","0.333333","3","1","4","0.500000","2","0.000000"
"3x3","3x3-seeded-random","seeded-random","32","2","18","1.000000","0.666667","0.333333","10","0.555556","1.777778","4","0.777778","0.611111","14","0.777778","11","5","3","1","2","0.888889","0.111111","0.181818","0.727273","3.750000","3.000000","0.208333","5","2","10","0.700000","5","0.600000"
"3x3","3x3-seeded-random","seeded-random","32","1","18","1.777778","0.777778","0.611111","14","0.777778","1.777778","4","0.777778","0.611111","14","0.777778","14","8","3","1","2","0.916667","0.083333","0.142857","0.785714","3.000000","2.000000","0.166667","7","3","12","0.750000","6","0.666667"
"3x3","3x3-seeded-random","seeded-random","32","3","18","0.388889","0.388889","0.000000","5","0.277778","1.777778","4","0.777778","0.611111","14","0.777778","7","2","3","0","2","1.000000","0.000000","0.285714","0.714286","4.800000","4.000000","0.266667","4","1","6","0.666667","3","0.333333"
"3x3","3x3-seeded-random","seeded-random","33","2","18","0.777778","0.555556","0.222222","4","0.222222","1.888889","5","0.833333","0.722222","14","0.777778","9","5","2","0","2","1.000000","0.000000","0.222222","0.777778","3.428571","3.000000","0.190476","5","2","6","0.666667","2","0.500000"
"3x3","3x3-seeded-random","seeded-random","33","1","18","1.888889","0.833333","0.722222","14","0.777778","1.888889","5","0.833333","0.722222","14","0.777778","20","13","2","0","5","1.000000","0.000000","0.250000","0.750000","2.133333","1.000000","0.118519","5","5","13","0.846154","8","0.875000"
"3x3","3x3-seeded-random","seeded-random","33","3","18","0.277778","0.277778","0.000000","3","0.166667","1.888889","5","0.833333","0.722222","14","0.777778","5","2","2","0","1","1.000000","0.000000","0.200000","0.800000","4.500000","4.500000","0.250000","3","1","4","0.500000","2","0.500000"
"3x3","3x3-seeded-random","seeded-random","34","2","18","0.944444","0.611111","0.333333","10","0.555556","1.944444","4","0.777778","0.555556","12","0.666667","10","5","2","1","2","0.875000","0.125000","0.200000","0.700000","3.142857","3.000000","0.174603","4","2","8","0.625000","3","1.000000"
"3x3","3x3-seeded-random","seeded-random","34","1","18","1.944444","0.777778","0.555556","12","0.666667","1.944444","4","0.777778","0.555556","12","0.666667","18","10","2","2","4","0.857143","0.142857","0.222222","0.666667","2.250000","2.000000","0.125000","5","3","11","0.727273","4","1.000000"
"3x3","3x3-seeded-random","seeded-random","34","3","18","0.388889","0.388889","0.000000","7","0.388889","1.944444","4","0.777778","0.555556","12","0.666667","7","3","2","1","1","0.833333","0.166667","0.142857","0.714286","3.600000","3.000000","0.200000","4","1","7","0.571429","2","1.000000"
"3x3","3x3-seeded-random","seeded-random","35","2","18","1.000000","0.555556","0.388889","6","0.333333","1.944444","4","0.722222","0.666667","13","0.722222","11","6","3","0","2","1.000000","0.000000","0.181818","0.818182","3.111111","3.000000","0.172840","5","3","8","0.875000","3","1.000000"
"3x3","3x3-seeded-random","seeded-random","35","1","18","1.944444","0.722222","0.666667","13","0.722222","1.944444","4","0.722222","0.666667","13","0.722222","17","9","3","1","4","0.923077","0.076923","0.235294","0.705882","2.583333","2.000000","0.143519","6","4","11","0.909091","4","1.000000"
"3x3","3x3-seeded-random","seeded-random","35","3","18","0.388889","0.277778","0.111111","1","0.055556","1.944444","4","0.722222","0.666667","13","0.722222","7","2","3","0","2","1.000000","0.000000","0.285714","0.714286","4.000000","4.000000","0.222222","4","1","5","0.800000","3","1.000000"
"3x3","3x3-seeded-random","seeded-random","36","2","18","1.111111","0.666667","0.333333","10","0.555556","2.055556","4","0.777778","0.611111","14","0.777778","14","5","3","3","3","0.727273","0.272727","0.214286","0.571429","3.625000","2.000000","0.201389","6","2","9","0.444444","4","0.500000"
"3x3","3x3-seeded-random","seeded-random","36","1","18","2.055556","0.777778","0.611111","14","0.777778","2.055556","4","0.777778","0.611111","14","0.777778","17","8","3","3","3","0.785714","0.214286","0.176471","0.647059","2.909091","2.000000","0.161616","6","3","12","0.583333","6","0.666667"
"3x3","3x3-seeded-random","seeded-random","36","3","18","0.333333","0.333333","0.000000","2","0.111111","2.055556","4","0.777778","0.611111","14","0.777778","6","0","3","2","1","0.600000","0.400000","0.166667","0.500000","6.333333","6.000000","0.351852","3","0","5","0.200000","3","0.333333"
"3x3","3x3-seeded-random","seeded-random","37","2","18","0.944444","0.611111","0.222222","8","0.444444","2.000000","5","0.833333","0.500000","9","0.500000","10","5","3","0","2","1.000000","0.000000","0.200000","0.800000","3.125000","3.000000","0.173611","5","2","7","0.857143","2","1.000000"
"3x3","3x3-seeded-random","seeded-random","37","1","18","2.000000","0.833333","0.500000","9","0.500000","2.000000","5","0.833333","0.500000","9","0.500000","19","11","3","0","5","1.000000","0.000000","0.263158","0.736842","2.214286","2.000000","0.123016","6","4","11","0.909091","5","1.000000"
"3x3","3x3-seeded-random","seeded-random","37","3","18","0.388889","0.333333","0.055556","3","0.166667","2.000000","5","0.833333","0.500000","9","0.500000","7","2","3","0","2","1.000000","0.000000","0.285714","0.714286","3.800000","4.000000","0.211111","3","1","5","0.800000","1","1.000000"
"3x3","3x3-seeded-random","seeded-random","38","2","18","0.777778","0.555556","0.166667","8","0.444444","2.000000","4","0.777778","0.666667","14","0.777778","10","4","2","0","4","1.000000","0.000000","0.400000","0.600000","3.166667","2.000000","0.175926","5","1","8","0.625000","3","0.666667"
"3x3","3x3-seeded-random","seeded-random","38","1","18","2.000000","0.777778","0.666667","14","0.777778","2.000000","4","0.777778","0.666667","14","0.777778","22","15","2","0","5","1.000000","0.000000","0.227273","0.772727","1.764706","1.000000","0.098039","7","5","15","0.800000","6","0.833333"
"3x3","3x3-seeded-random","seeded-random","38","3","18","0.222222","0.222222","0.000000","2","0.111111","2.000000","4","0.777778","0.666667","14","0.777778","4","0","2","0","2","1.000000","0.000000","0.500000","0.500000","5.500000","5.500000","0.305556","2","0","4","0.250000","1","0.000000"
"3x3","3x3-seeded-random","seeded-random","39","2","18","0.833333","0.555556","0.277778","6","0.333333","1.611111","4","0.722222","0.444444","13","0.722222","11","6","2","0","3","1.000000","0.000000","0.272727","0.727273","2.500000","2.000000","0.138889","5","3","7","1.000000","2","1.000000"
"3x3","3x3-seeded-random","seeded-random","39","1","18","1.611111","0.722222","0.444444","13","0.722222","1.611111","4","0.722222","0.444444","13","0.722222","14","7","2","1","4","0.900000","0.100000","0.285714","0.642857","2.333333","2.000000","0.129630","5","3","8","1.000000","3","1.000000"
"3x3","3x3-seeded-random","seeded-random","39","3","18","0.222222","0.222222","0.000000","2","0.111111","1.611111","4","0.722222","0.444444","13","0.722222","4","0","2","0","2","1.000000","0.000000","0.500000","0.500000","4.000000","4.000000","0.222222","2","0","2","1.000000","1","1.000000"
"3x3","3x3-seeded-random","seeded-random","40","2","18","1.000000","0.555556","0.388889","5","0.277778","2.000000","5","0.722222","0.555556","13","0.722222","11","7","1","0","3","1.000000","0.000000","0.272727","0.727273","2.625000","2.500000","0.145833","6","2","9","0.888889","2","1.000000"
"3x3","3x3-seeded-random","seeded-random","40","1","18","2.000000","0.722222","0.555556","13","0.722222","2.000000","5","0.722222","0.555556","13","0.722222","18","11","1","0","6","1.000000","0.000000","0.333333","0.666667","2.083333","2.000000","0.115741","6","4","10","0.900000","2","1.000000"
"3x3","3x3-seeded-random","seeded-random","40","3","18","0.388889","0.277778","0.111111","2","0.111111","2.000000","5","0.722222","0.555556","13","0.722222","7","3","1","0","3","1.000000","0.000000","0.428571","0.571429","3.250000","3.000000","0.180556","3","1","5","0.800000","1","1.000000"
