"board","experiment_id","search_level","game_index","turn_number","placement_number","mover","target","region","target_state_changed","local_lead_changed","contributes_to_securing","global_comparison_changed","global_outcome_still_mutable","region_outcome_fixed_before","p1_remaining_before","p2_remaining_before"
"3x3","3x3-uct-0100","uct-0100","87","14","2","2","O22","HH","true","true","false","false","true","false","6","8"
"3x3","3x3-uct-0100","uct-0100","87","15","1","1","O10","ML","true","false","false","false","true","false","6","6"
"3x3","3x3-uct-0100","uct-0100","87","15","2","1","O12","MH","false","false","false","false","true","false","5","6"
"3x3","3x3-uct-0100","uct-0100","87","16","1","2","O22","HH","true","false","true","true","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","87","16","3","2","O20","HL","true","true","false","true","true","false","3","4"
"3x3","3x3-uct-0100","uct-0100","87","17","1","1","O12","MH","true","false","true","false","true","false","3","3"
"3x3","3x3-uct-0100","uct-0100","87","17","2","1","O20","HL","true","false","false","false","true","false","2","3"
"3x3","3x3-uct-0100","uct-0100","87","18","1","2","O20","HL","true","true","false","true","true","false","0","3"
"3x3","3x3-uct-0100","uct-0100","88","15","3","1","O01","LM","false","false","false","false","true","false","4","6"
"3x3","3x3-uct-0100","uct-0100","88","16","1","2","O10","ML","true","false","false","false","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","88","17","2","1","O00","LL","true","false","true","false","true","false","2","3"
"3x3","3x3-uct-0100","uct-0100","88","17","3","1","O01","LM","true","false","true","true","true","false","1","3"
"3x3","3x3-uct-0100","uct-0100","88","18","1","2","O10","ML","true","true","false","false","true","false","0","3"
"3x3","3x3-uct-0100","uct-0100","88","18","2","2","O20","HL","true","false","false","false","true","false","0","2"
"3x3","3x3-uct-0100","uct-0100","88","18","3","2","O02","LH","true","true","false","true","true","false","0","1"
"3x3","3x3-uct-0100","uct-0100","89","14","3","2","O12","MH","true","true","false","false","true","false","6","7"
"3x3","3x3-uct-0100","uct-0100","89","16","1","2","O12","MH","true","false","true","false","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","89","16","2","2","O21","HM","true","true","false","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","89","16","3","2","O22","HH","true","true","false","true","true","false","3","4"
"3x3","3x3-uct-0100","uct-0100","89","17","1","1","O21","HM","true","false","false","false","true","false","3","3"
"3x3","3x3-uct-0100","uct-0100","89","18","1","2","O00","LL","true","true","false","false","true","false","0","3"
"3x3","3x3-uct-0100","uct-0100","90","14","1","2","O02","LH","true","false","true","false","true","false","6","9"
"3x3","3x3-uct-0100","uct-0100","90","14","3","2","O20","HL","true","true","false","false","true","false","6","7"
"3x3","3x3-uct-0100","uct-0100","90","15","1","1","O10","ML","true","false","true","false","true","false","6","6"
"3x3","3x3-uct-0100","uct-0100","90","15","2","1","O11","MM","true","false","true","false","true","false","5","6"
"3x3","3x3-uct-0100","uct-0100","90","16","1","2","O21","HM","true","false","true","false","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","90","16","2","2","O20","HL","true","false","true","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","90","16","3","2","O01","LM","true","true","false","true","true","false","3","4"
"3x3","3x3-uct-0100","uct-0100","90","17","1","1","O01","LM","true","true","false","true","true","false","3","3"
"3x3","3x3-uct-0100","uct-0100","90","17","2","1","O00","LL","true","false","false","true","true","false","2","3"
"3x3","3x3-uct-0100","uct-0100","90","18","2","2","O00","LL","true","true","false","false","true","false","0","2"
"3x3","3x3-uct-0100","uct-0100","90","18","3","2","O01","LM","true","true","false","true","true","false","0","1"
"3x3","3x3-uct-0100","uct-0100","91","14","1","2","O11","MM","false","false","false","false","true","false","6","9"
"3x3","3x3-uct-0100","uct-0100","91","14","2","2","O00","LL","true","false","true","false","true","false","6","8"
"3x3","3x3-uct-0100","uct-0100","91","17","2","1","O20","HL","true","true","false","false","true","false","2","3"
"3x3","3x3-uct-0100","uct-0100","91","18","1","2","O10","ML","true","true","false","false","true","false","0","3"
"3x3","3x3-uct-0100","uct-0100","92","14","1","2","O00","LL","false","false","false","false","true","false","6","9"
"3x3","3x3-uct-0100","uct-0100","92","14","2","2","O20","HL","true","true","false","false","true","false","6","8"
"3x3","3x3-uct-0100","uct-0100","92","14","3","2","O12","MH","true","false","true","false","true","false","6","7"
"3x3","3x3-uct-0100","uct-0100","92","15","2","1","O02","LH","false","false","false","false","true","false","5","6"
"3x3","3x3-uct-0100","uct-0100","92","15","3","1","O10","ML","false","false","false","false","true","false","4","6"
"3x3","3x3-uct-0100","uct-0100","92","16","1","2","O00","LL","true","false","true","false","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","92","16","2","2","O21","HM","true","true","false","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","92","17","2","1","O10","ML","true","false","true","false","true","false","2","3"
"3x3","3x3-uct-0100","uct-0100","92","17","3","1","O02","LH","true","false","true","true","true","false","1","3"
"3x3","3x3-uct-0100","uct-0100","92","18","1","2","O21","HM","true","false","true","false","true","true","0","3"
"3x3","3x3-uct-0100","uct-0100","92","18","2","2","O22","HH","true","false","false","false","true","false","0","2"
"3x3","3x3-uct-0100","uct-0100","93","15","1","1","O01","LM","true","false","true","false","true","false","6","6"
"3x3","3x3-uct-0100","uct-0100","93","16","3","2","O12","MH","true","true","false","false","true","false","3","4"
"3x3","3x3-uct-0100","uct-0100","93","17","2","1","O10","ML","true","true","false","false","true","false","2","3"
"3x3","3x3-uct-0100","uct-0100","93","18","1","2","O12","MH","true","true","true","false","true","false","0","3"
"3x3","3x3-uct-0100","uct-0100","93","18","2","2","O20","HL","true","false","true","false","true","true","0","2"
"3x3","3x3-uct-0100","uct-0100","93","18","3","2","O00","LL","true","true","false","true","true","false","0","1"
"3x3","3x3-uct-0100","uct-0100","94","14","2","2","O10","ML","true","true","false","false","true","false","6","8"
"3x3","3x3-uct-0100","uct-0100","94","14","3","2","O01","LM","false","false","false","false","true","false","6","7"
"3x3","3x3-uct-0100","uct-0100","94","15","2","1","O00","LL","true","false","false","false","true","false","5","6"
"3x3","3x3-uct-0100","uct-0100","94","15","3","1","O12","MH","true","true","false","false","true","false","4","6"
"3x3","3x3-uct-0100","uct-0100","94","16","1","2","O01","LM","true","false","true","false","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","94","16","2","2","O12","MH","true","false","false","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","94","16","3","2","O00","LL","true","true","false","true","true","false","3","4"
"3x3","3x3-uct-0100","uct-0100","94","17","1","1","O20","HL","true","true","false","false","true","false","3","3"
"3x3","3x3-uct-0100","uct-0100","94","17","2","1","O12","MH","true","true","true","false","true","false","2","3"
"3x3","3x3-uct-0100","uct-0100","94","17","3","1","O12","MH","true","false","true","true","true","false","1","3"
"3x3","3x3-uct-0100","uct-0100","94","18","1","2","O00","LL","true","false","true","false","true","true","0","3"
"3x3","3x3-uct-0100","uct-0100","94","18","2","2","O02","LH","true","false","false","false","true","false","0","2"
"3x3","3x3-uct-0100","uct-0100","94","18","3","2","O02","LH","true","true","false","true","true","false","0","1"
"3x3","3x3-uct-0100","uct-0100","95","14","2","2","O02","LH","true","false","false","false","true","false","6","8"
"3x3","3x3-uct-0100","uct-0100","95","15","1","1","O02","LH","true","true","true","false","true","false","6","6"
"3x3","3x3-uct-0100","uct-0100","95","16","3","2","O12","MH","true","false","true","false","false","false","3","4"
"3x3","3x3-uct-0100","uct-0100","95","17","1","1","O10","ML","true","true","false","false","false","false","3","3"
"3x3","3x3-uct-0100","uct-0100","96","14","2","2","O22","HH","true","true","false","false","true","false","6","8"
"3x3","3x3-uct-0100","uct-0100","96","15","2","1","O00","LL","true","false","true","false","true","false","5","6"
"3x3","3x3-uct-0100","uct-0100","96","16","1","2","O22","HH","true","false","true","false","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","96","17","1","1","O11","MM","true","true","false","false","true","false","3","3"
"3x3","3x3-uct-0100","uct-0100","96","18","1","2","O12","MH","true","true","false","false","true","false","0","3"
"3x3","3x3-uct-0100","uct-0100","97","14","2","2","O11","MM","true","true","false","false","true","false","6","8"
"3x3","3x3-uct-0100","uct-0100","97","15","1","1","O22","HH","true","true","false","false","true","false","6","6"
"3x3","3x3-uct-0100","uct-0100","97","15","3","1","O01","LM","false","false","false","false","true","false","4","6"
"3x3","3x3-uct-0100","uct-0100","97","16","2","2","O22","HH","true","false","false","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","97","17","2","1","O10","ML","true","true","false","false","true","false","2","3"
"3x3","3x3-uct-0100","uct-0100","97","18","1","2","O22","HH","true","true","false","false","true","false","0","3"
"3x3","3x3-uct-0100","uct-0100","97","18","2","2","O10","ML","true","false","false","false","true","false","0","2"
"3x3","3x3-uct-0100","uct-0100","98","14","1","2","O11","MM","true","true","false","false","true","false","6","9"
"3x3","3x3-uct-0100","uct-0100","98","14","2","2","O10","ML","true","false","true","false","true","false","6","8"
"3x3","3x3-uct-0100","uct-0100","98","16","1","2","O21","HM","true","true","true","false","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","98","16","2","2","O21","HM","true","false","true","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","98","18","1","2","O11","MM","true","false","true","false","true","true","0","3"
"3x3","3x3-uct-0100","uct-0100","99","14","1","2","O12","MH","true","false","true","false","true","false","6","9"
"3x3","3x3-uct-0100","uct-0100","99","14","2","2","O21","HM","true","true","false","false","true","false","6","8"
"3x3","3x3-uct-0100","uct-0100","99","14","3","2","O12","MH","true","true","true","true","true","false","6","7"
"3x3","3x3-uct-0100","uct-0100","99","15","1","1","O00","LL","true","false","true","false","true","false","6","6"
"3x3","3x3-uct-0100","uct-0100","99","15","2","1","O01","LM","true","false","true","false","true","false","5","6"
"3x3","3x3-uct-0100","uct-0100","99","15","3","1","O01","LM","true","false","true","true","true","false","4","6"
"3x3","3x3-uct-0100","uct-0100","99","16","1","2","O21","HM","true","false","true","false","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","99","16","2","2","O21","HM","true","false","true","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","99","16","3","2","O22","HH","true","false","true","true","true","false","3","4"
"3x3","3x3-uct-0100","uct-0100","99","17","1","1","O10","ML","true","true","false","false","true","false","3","3"
"3x3","3x3-uct-0100","uct-0100","99","17","2","1","O11","MM","true","true","false","false","true","false","2","3"
"3x3","3x3-uct-0100","uct-0100","99","18","1","2","O10","ML","true","false","false","false","true","false","0","3"
"3x3","3x3-uct-0100","uct-0100","99","18","2","2","O11","MM","true","false","false","false","true","false","0","2"
"3x3","3x3-uct-0100","uct-0100","100","14","1","2","O02","LH","true","false","true","false","true","false","6","9"
"3x3","3x3-uct-0100","uct-0100","100","14","3","2","O11","MM","true","true","false","true","true","false","6","7"
"3x3","3x3-uct-0100","uct-0100","100","15","2","1","O00","LL","true","false","true","false","true","false","5","6"
"3x3","3x3-uct-0100","uct-0100","100","15","3","1","O11","MM","true","true","false","true","true","false","4","6"
"3x3","3x3-uct-0100","uct-0100","100","16","1","2","O11","MM","true","true","false","false","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","100","16","2","2","O01","LM","true","true","false","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","100","16","3","2","O20","HL","true","true","false","true","true","false","3","4"
"3x3","3x3-uct-0100","uct-0100","100","17","1","1","O20","HL","true","false","false","false","true","false","3","3"
"3x3","3x3-uct-0100","uct-0100","100","17","2","1","O11","MM","true","false","true","false","true","false","2","3"
"3x3","3x3-uct-0100","uct-0100","100","17","3","1","O11","MM","true","true","true","true","true","false","1","3"
"3x3","3x3-uct-0500","uct-0500","1","14","1","2","O11","MM","true","false","false","false","true","false","6","9"
"3x3","3x3-uct-0500","uct-0500","1","14","2","2","O00","LL","true","false","true","false","true","false","6","8"
"3x3","3x3-uct-0500","uct-0500","1","15","1","1","O01","LM","false","false","false","false","true","false","6","6"
"3x3","3x3-uct-0500","uct-0500","1","15","2","1","O22","HH","true","true","false","false","true","false","5","6"
"3x3","3x3-uct-0500","uct-0500","1","16","2","2","O01","LM","false","false","false","false","true","false","3","5"
"3x3","3x3-uct-0500","uct-0500","1","16","3","2","O22","HH","true","true","false","false","true","false","3","4"
"3x3","3x3-uct-0500","uct-0500","1","17","3","1","O22","HH","true","true","false","false","true","false","1","3"
"3x3","3x3-uct-0500","uct-0500","1","18","1","2","O11","MM","true","true","false","false","false","false","0","3"
"3x3","3x3-uct-0500","uct-0500","2","14","1","2","O12","MH","true","false","true","false","true","false","6","9"
"3x3","3x3-uct-0500","uct-0500","2","14","3","2","O02","LH","true","true","false","false","true","false","6","7"
"3x3","3x3-uct-0500","uct-0500","2","15","1","1","O11","MM","true","false","true","false","true","false","6","6"
"3x3","3x3-uct-0500","uct-0500","2","15","3","1","O20","HL","false","false","false","false","true","false","4","6"
"3x3","3x3-uct-0500","uct-0500","2","16","1","2","O02","LH","true","true","false","false","true","false","3","6"
"3x3","3x3-uct-0500","uct-0500","2","16","2","2","O22","HH","true","false","true","false","true","false","3","5"
"3x3","3x3-uct-0500","uct-0500","2","16","3","2","O00","LL","true","true","false","true","true","false","3","4"
"3x3","3x3-uct-0500","uct-0500","2","17","1","1","O20","HL","true","false","true","false","true","false","3","3"
"3x3","3x3-uct-0500","uct-0500","2","17","2","1","O00","LL","true","false","false","false","true","false","2","3"
"3x3","3x3-uct-0500","uct-0500","2","18","1","2","O02","LH","true","false","true","false","true","true","0","3"
