"board","experiment_id","search_level","game_index","band","mean_active_fronts","mean_dormant_fronts","mean_backlog","multi_active_turn_rate","multi_unattended_turn_rate","decline_from_game_peak","placement_entropy","opportunity_entropy","entropy_gap","placement_hhi","opportunity_hhi","hhi_gap","placement_largest_share","opportunity_largest_share","largest_share_gap","placement_top_two_share","opportunity_top_two_share","top_two_share_gap","placement_regions","opportunity_regions"
"4x4","uct-0500-self-play","uct-0500","89","3","4.166667","1.166667","1.833333","1.000000","0.833333","1.833333","0.706809","0.988597","-0.281787","0.222222","0.116508","0.105714","0.277778","0.148515","0.129263","0.555556","0.282178","0.273377","5","9"
"4x4","uct-0500-self-play","uct-0500","89","4","4.833333","1.500000","2.833333","1.000000","1.000000","1.166667","0.771822","0.978225","-0.206403","0.203704","0.121384","0.082319","0.333333","0.164773","0.168561","0.500000","0.306818","0.193182","6","9"
"4x4","uct-0500-self-play","uct-0500","90","1","1.500000","0.000000","0.333333","0.666667","0.000000","4.500000","0.818353","0.988447","-0.170094","0.185185","0.116725","0.068460","0.277778","0.142077","0.135701","0.500000","0.284153","0.215847","7","9"
"4x4","uct-0500-self-play","uct-0500","90","2","3.000000","0.666667","1.500000","1.000000","0.333333","3.000000","0.803373","0.992174","-0.188801","0.197531","0.114774","0.082756","0.277778","0.134328","0.143449","0.555556","0.268657","0.286899","7","9"
"4x4","uct-0500-self-play","uct-0500","90","3","4.000000","1.000000","2.166667","1.000000","0.833333","2.000000","0.798282","0.985388","-0.187107","0.179012","0.118266","0.060746","0.222222","0.143617","0.078605","0.444444","0.287234","0.157210","6","9"
"4x4","uct-0500-self-play","uct-0500","90","4","4.500000","1.000000","2.500000","1.000000","1.000000","1.500000","0.818353","0.977389","-0.159036","0.185185","0.122007","0.063178","0.277778","0.158824","0.118954","0.500000","0.305882","0.194118","7","9"
"4x4","uct-0500-self-play","uct-0500","91","1","2.166667","0.333333","0.833333","0.500000","0.166667","4.833333","0.875226","0.985983","-0.110756","0.166667","0.117921","0.048746","0.277778","0.153846","0.123932","0.444444","0.291209","0.153236","8","9"
"4x4","uct-0500-self-play","uct-0500","91","2","3.666667","0.666667","1.666667","1.000000","0.666667","3.333333","0.806873","0.989824","-0.182951","0.172840","0.115917","0.056923","0.222222","0.147059","0.075163","0.388889","0.279412","0.109477","6","9"
"4x4","uct-0500-self-play","uct-0500","91","3","3.666667","1.833333","2.666667","1.000000","1.000000","3.333333","0.890207","0.983376","-0.093169","0.154321","0.118397","0.035924","0.222222","0.147541","0.074681","0.388889","0.289617","0.099271","8","9"
"4x4","uct-0500-self-play","uct-0500","91","4","5.166667","1.166667","2.500000","1.000000","0.666667","1.833333","0.818353","0.972807","-0.154454","0.185185","0.122804","0.062381","0.277778","0.162651","0.115127","0.500000","0.313253","0.186747","7","9"
"4x4","uct-0500-self-play","uct-0500","92","1","0.333333","0.000000","0.000000","0.166667","0.000000","5.666667","0.758592","0.986225","-0.227633","0.209877","0.117662","0.092215","0.333333","0.146067","0.187266","0.500000","0.286517","0.213483","6","9"
"4x4","uct-0500-self-play","uct-0500","92","2","3.833333","0.500000","1.833333","1.000000","0.500000","2.166667","0.824742","0.985857","-0.161115","0.179012","0.117662","0.061350","0.222222","0.142857","0.079365","0.444444","0.285714","0.158730","7","9"
"4x4","uct-0500-self-play","uct-0500","92","3","4.000000","1.166667","2.333333","1.000000","0.833333","2.000000","0.868385","0.988187","-0.119802","0.154321","0.116532","0.037789","0.222222","0.139037","0.083185","0.388889","0.272727","0.116162","7","9"
"4x4","uct-0500-self-play","uct-0500","92","4","6.000000","2.500000","4.000000","1.000000","1.000000","0.000000","0.936738","0.984171","-0.047432","0.148148","0.118519","0.029630","0.277778","0.150000","0.127778","0.388889","0.288889","0.100000","9","9"
"4x4","uct-0500-self-play","uct-0500","93","1","1.000000","0.166667","0.500000","0.333333","0.166667","6.000000","0.973540","0.986702","-0.013162","0.123457","0.117501","0.005956","0.166667","0.142077","0.024590","0.333333","0.284153","0.049180","9","9"
"4x4","uct-0500-self-play","uct-0500","93","2","3.500000","0.833333","1.833333","1.000000","0.666667","3.500000","0.818353","0.991376","-0.173023","0.185185","0.115193","0.069992","0.277778","0.141463","0.136314","0.500000","0.273171","0.226829","7","9"
"4x4","uct-0500-self-play","uct-0500","93","3","4.333333","0.833333","2.333333","1.000000","0.833333","2.666667","0.785052","0.988596","-0.203544","0.209877","0.116565","0.093311","0.333333","0.142105","0.191228","0.555556","0.284211","0.271345","7","9"
"4x4","uct-0500-self-play","uct-0500","93","4","5.666667","2.000000","3.333333","1.000000","1.000000","1.333333","0.736770","0.980613","-0.243843","0.222222","0.120173","0.102049","0.333333","0.149171","0.184162","0.555556","0.298343","0.257213","6","9"
"4x4","uct-0500-self-play","uct-0500","94","1","2.166667","0.666667","1.166667","0.666667","0.333333","4.833333","0.846563","0.973418","-0.126855","0.166667","0.123866","0.042800","0.222222","0.154762","0.067460","0.444444","0.309524","0.134921","7","9"
"4x4","uct-0500-self-play","uct-0500","94","2","3.500000","1.333333","2.000000","1.000000","0.833333","3.500000","0.875226","0.988313","-0.113086","0.166667","0.116636","0.050031","0.277778","0.141361","0.136417","0.444444","0.277487","0.166958","8","9"
"4x4","uct-0500-self-play","uct-0500","94","3","6.333333","1.500000","3.666667","1.000000","1.000000","0.666667","0.938488","0.991848","-0.053360","0.141975","0.115108","0.026867","0.222222","0.153061","0.069161","0.388889","0.275510","0.113379","9","9"
"4x4","uct-0500-self-play","uct-0500","94","4","6.166667","2.000000","3.500000","1.000000","1.000000","0.833333","0.861996","0.991149","-0.129153","0.172840","0.115291","0.057549","0.277778","0.142105","0.135673","0.444444","0.268421","0.176023","8","9"
"4x4","uct-0500-self-play","uct-0500","95","1","1.500000","0.166667","0.666667","0.666667","0.166667","3.500000","0.831583","0.988326","-0.156743","0.191358","0.116795","0.074563","0.277778","0.143617","0.134161","0.500000","0.281915","0.218085","8","9"
"4x4","uct-0500-self-play","uct-0500","95","2","3.000000","0.500000","1.666667","1.000000","0.666667","2.000000","0.903437","0.997177","-0.093740","0.148148","0.112491","0.035658","0.222222","0.133028","0.089195","0.388889","0.256881","0.132008","8","9"
"4x4","uct-0500-self-play","uct-0500","95","3","3.500000","0.666667","1.833333","1.000000","0.833333","1.500000","0.875226","0.991535","-0.116308","0.166667","0.115244","0.051423","0.277778","0.147059","0.130719","0.444444","0.279412","0.165033","8","9"
"4x4","uct-0500-self-play","uct-0500","95","4","3.833333","1.333333","2.333333","1.000000","0.833333","1.166667","0.916667","0.979682","-0.063015","0.154321","0.121111","0.033210","0.222222","0.166667","0.055556","0.444444","0.316667","0.127778","9","9"
"4x4","uct-0500-self-play","uct-0500","96","1","3.000000","1.166667","1.833333","0.666667","0.500000","3.000000","0.986770","0.982033","0.004737","0.117284","0.119602","-0.002318","0.166667","0.152542","0.014124","0.277778","0.293785","-0.016008","9","9"
"4x4","uct-0500-self-play","uct-0500","96","2","5.000000","1.333333","2.666667","1.000000","0.833333","1.000000","0.881615","0.990544","-0.108929","0.160494","0.115465","0.045029","0.222222","0.142857","0.079365","0.444444","0.271429","0.173016","8","9"
"4x4","uct-0500-self-play","uct-0500","96","3","4.666667","1.000000","2.333333","1.000000","0.833333","1.333333","0.793643","0.984674","-0.191031","0.203704","0.118527","0.085177","0.333333","0.155440","0.177893","0.500000","0.305699","0.194301","7","9"
"4x4","uct-0500-self-play","uct-0500","96","4","4.833333","1.333333","2.333333","1.000000","0.833333","1.166667","0.875226","0.983538","-0.108311","0.166667","0.118995","0.047671","0.277778","0.147727","0.130051","0.444444","0.295455","0.148990","8","9"
"4x4","uct-0500-self-play","uct-0500","97","1","1.000000","0.000000","0.333333","0.166667","0.000000","4.000000","0.811512","0.986142","-0.174631","0.185185","0.117755","0.067430","0.222222","0.145251","0.076971","0.444444","0.284916","0.159528","7","9"
"4x4","uct-0500-self-play","uct-0500","97","2","3.166667","0.666667","1.500000","1.000000","0.666667","1.833333","0.866635","0.994842","-0.128208","0.172840","0.113582","0.059258","0.277778","0.129808","0.147970","0.500000","0.259615","0.240385","8","9"
"4x4","uct-0500-self-play","uct-0500","97","3","4.666667","1.166667","2.500000","1.000000","0.666667","0.333333","0.782568","0.991589","-0.209021","0.222222","0.115138","0.107084","0.388889","0.140777","0.248112","0.555556","0.271845","0.283711","7","9"
"4x4","uct-0500-self-play","uct-0500","97","4","4.000000","1.166667","2.500000","1.000000","1.000000","1.000000","0.840175","0.978879","-0.138705","0.172840","0.121173","0.051667","0.277778","0.155556","0.122222","0.444444","0.305556","0.138889","7","9"
"4x4","uct-0500-self-play","uct-0500","98","1","2.833333","0.333333","1.000000","0.666667","0.333333","2.166667","0.750000","0.981346","-0.231346","0.216049","0.120124","0.095926","0.333333","0.151685","0.181648","0.555556","0.303371","0.252185","6","9"
"4x4","uct-0500-self-play","uct-0500","98","2","3.333333","0.833333","2.000000","1.000000","0.666667","1.666667","0.770071","0.986910","-0.216838","0.197531","0.117453","0.080078","0.277778","0.155440","0.122337","0.500000","0.295337","0.204663","6","9"
"4x4","uct-0500-self-play","uct-0500","98","3","3.500000","1.166667","1.833333","1.000000","0.666667","1.500000","0.817620","0.982906","-0.165286","0.216049","0.119398","0.096651","0.388889","0.159574","0.229314","0.555556","0.303191","0.252364","8","9"
"4x4","uct-0500-self-play","uct-0500","98","4","3.166667","0.500000","1.500000","1.000000","0.333333","1.833333","0.833333","0.947475","-0.114142","0.172840","0.133745","0.039095","0.222222","0.172840","0.049383","0.444444","0.345679","0.098765","7","9"
"4x4","uct-0500-self-play","uct-0500","99","1","0.833333","0.166667","0.333333","0.166667","0.000000","4.166667","0.758592","0.986511","-0.227919","0.209877","0.117704","0.092173","0.333333","0.147727","0.185606","0.500000","0.289773","0.210227","6","9"
"4x4","uct-0500-self-play","uct-0500","99","2","2.333333","0.666667","1.333333","1.000000","0.500000","2.666667","0.853405","0.989562","-0.136157","0.179012","0.116150","0.062863","0.277778","0.142857","0.134921","0.500000","0.280612","0.219388","8","9"
"4x4","uct-0500-self-play","uct-0500","99","3","3.666667","0.666667","1.500000","1.000000","0.500000","1.333333","0.558011","0.975322","-0.417311","0.376543","0.122615","0.253928","0.555556","0.154696","0.400859","0.777778","0.309392","0.468386","5","9"
"4x4","uct-0500-self-play","uct-0500","99","4","4.000000","0.166667","1.333333","1.000000","0.333333","1.000000","0.770071","0.966860","-0.196789","0.197531","0.126537","0.070994","0.277778","0.161677","0.116101","0.500000","0.317365","0.182635","6","9"
"4x4","uct-0500-self-play","uct-0500","100","1","2.333333","0.666667","1.333333","0.833333","0.666667","3.666667","0.853405","0.981042","-0.127637","0.179012","0.120368","0.058645","0.277778","0.158192","0.119586","0.500000","0.305085","0.194915","8","9"
"4x4","uct-0500-self-play","uct-0500","100","2","4.000000","0.666667","1.666667","1.000000","0.666667","2.000000","0.796531","0.984744","-0.188212","0.197531","0.118475","0.079056","0.277778","0.153846","0.123932","0.500000","0.292308","0.207692","7","9"
"4x4","uct-0500-self-play","uct-0500","100","3","4.333333","1.166667","2.500000","1.000000","0.833333","1.666667","0.741861","0.981745","-0.239884","0.216049","0.119761","0.096288","0.277778","0.151832","0.125945","0.555556","0.298429","0.257126","6","9"
"4x4","uct-0500-self-play","uct-0500","100","4","5.666667","1.666667","3.166667","1.000000","1.000000","0.333333","0.803373","0.979040","-0.175667","0.197531","0.121337","0.076193","0.277778","0.163043","0.114734","0.555556","0.309783","0.245773","7","9"
"4x4","uct-1000-self-play","uct-1000","1","1","2.000000","0.333333","1.000000","0.666667","0.333333","3.000000","0.770071","0.977464","-0.207393","0.197531","0.121989","0.075542","0.277778","0.156069","0.121708","0.500000","0.306358","0.193642","6","9"
"4x4","uct-1000-self-play","uct-1000","1","2","2.833333","0.333333","1.166667","1.000000","0.333333","2.166667","0.770071","0.989464","-0.219392","0.197531","0.116202","0.081329","0.277778","0.142857","0.134921","0.500000","0.280612","0.219388","6","9"
"4x4","uct-1000-self-play","uct-1000","1","3","4.500000","1.500000","2.500000","1.000000","1.000000","0.500000","0.805123","0.987163","-0.182040","0.191358","0.117123","0.074235","0.277778","0.145161","0.132616","0.500000","0.279570","0.220430","7","9"
"4x4","uct-1000-self-play","uct-1000","1","4","2.833333","0.500000","1.166667","1.000000","0.333333","2.166667","0.748250","0.985947","-0.237698","0.209877","0.117750","0.092126","0.277778","0.152542","0.125235","0.500000","0.288136","0.211864","6","9"
"4x4","uct-1000-self-play","uct-1000","2","1","2.666667","0.166667","1.000000","0.833333","0.166667","2.333333","0.805123","0.984976","-0.179853","0.191358","0.118356","0.073002","0.277778","0.151685","0.126092","0.500000","0.292135","0.207865","7","9"
"4x4","uct-1000-self-play","uct-1000","2","2","2.833333","0.666667","1.333333","0.833333","0.500000","2.166667","0.640207","0.990592","-0.350385","0.320988","0.115679","0.205309","0.500000","0.142105","0.357895","0.722222","0.284211","0.438012","6","9"
"4x4","uct-1000-self-play","uct-1000","2","3","3.333333","0.833333","1.666667","0.833333","0.500000","1.666667","0.853405","0.982260","-0.128855","0.166667","0.119753","0.046914","0.277778","0.150838","0.126940","0.444444","0.301676","0.142768","7","9"
"4x4","uct-1000-self-play","uct-1000","2","4","4.166667","1.166667","2.166667","1.000000","1.000000","0.833333","0.791893","0.976098","-0.184205","0.185185","0.122985","0.062200","0.277778","0.169492","0.108286","0.444444","0.333333","0.111111","6","9"
"4x4","uct-1000-self-play","uct-1000","3","1","2.166667","0.166667","0.833333","0.666667","0.166667","3.833333","0.755091","0.970621","-0.215530","0.209877","0.124905","0.084972","0.277778","0.160494","0.117284","0.555556","0.314815","0.240741","6","9"
"4x4","uct-1000-self-play","uct-1000","3","2","4.833333","1.166667","2.666667","1.000000","0.833333","1.166667","0.796531","0.987719","-0.191187","0.197531","0.117069","0.080462","0.277778","0.145251","0.132526","0.500000","0.290503","0.209497","7","9"
"4x4","uct-1000-self-play","uct-1000","3","3","3.166667","0.833333","1.666667","1.000000","0.500000","2.833333","0.580850","0.984079","-0.403229","0.302469","0.118635","0.183834","0.388889","0.157895","0.230994","0.722222","0.298246","0.423977","4","9"
"4x4","uct-1000-self-play","uct-1000","3","4","2.833333","0.500000","1.333333","1.000000","0.333333","3.166667","0.820103","0.957879","-0.137776","0.191358","0.130564","0.060794","0.333333","0.178808","0.154525","0.500000","0.344371","0.155629","7","9"
"4x4","uct-1000-self-play","uct-1000","4","1","1.833333","0.333333","0.666667","0.666667","0.166667","3.166667","0.795798","0.983423","-0.187625","0.228395","0.119173","0.109222","0.388889","0.153005","0.235883","0.611111","0.295082","0.316029","8","9"
"4x4","uct-1000-self-play","uct-1000","4","2","3.666667","0.666667","1.500000","1.000000","0.333333","1.333333","0.818353","0.987596","-0.169243","0.185185","0.117002","0.068183","0.277778","0.146341","0.131436","0.500000","0.282927","0.217073","7","9"
"4x4","uct-1000-self-play","uct-1000","4","3","4.500000","1.166667","2.333333","1.000000","1.000000","0.500000","0.747516","0.984699","-0.237183","0.228395","0.118420","0.109975","0.388889","0.148515","0.240374","0.555556","0.297030","0.258526","6","9"
"4x4","uct-1000-self-play","uct-1000","4","4","4.666667","1.500000","2.500000","1.000000","0.833333","0.333333","0.750000","0.958797","-0.208797","0.216049","0.128427","0.087623","0.333333","0.164835","0.168498","0.555556","0.318681","0.236874","6","9"
"4x4","uct-1000-self-play","uct-1000","5","1","2.166667","0.500000","1.000000","0.666667","0.500000","3.833333","0.903437","0.988159","-0.084722","0.148148","0.116761","0.031388","0.222222","0.144385","0.077837","0.388889","0.283422","0.105466","8","9"
"4x4","uct-1000-self-play","uct-1000","5","2","4.833333","1.166667","3.000000","1.000000","0.833333","1.166667","0.833333","0.990760","-0.157426","0.172840","0.115387","0.057452","0.222222","0.137931","0.084291","0.444444","0.270936","0.173508","7","9"
