experiment_id,game_index,turn_number,placement_number,mover,target,target_type,supply_source
"uct-10000-self-play","44","1","2","1","S32","supply",""
"uct-10000-self-play","44","1","3","1","S23","supply",""
"uct-10000-self-play","44","2","1","2","S23","supply",""
"uct-10000-self-play","44","2","2","2","S31","supply",""
"uct-10000-self-play","44","2","3","2","S21","supply",""
"uct-10000-self-play","44","3","1","1","S31","supply",""
"uct-10000-self-play","44","3","2","1","S23","supply",""
"uct-10000-self-play","44","3","3","1","O32","objective","S32"
"uct-10000-self-play","44","4","1","2","S32","supply",""
"uct-10000-self-play","44","4","2","2","S31","supply",""
"uct-10000-self-play","44","4","3","2","O10","objective","S21"
"uct-10000-self-play","44","5","1","1","O12","objective","S13"
"uct-10000-self-play","44","5","2","1","S22","supply",""
"uct-10000-self-play","44","5","3","1","O12","objective","S23"
"uct-10000-self-play","44","6","1","2","O10","objective","S21"
"uct-10000-self-play","44","6","2","2","O21","objective","S31"
"uct-10000-self-play","44","6","3","2","S32","supply",""
"uct-10000-self-play","44","7","1","1","S21","supply",""
"uct-10000-self-play","44","7","2","1","O12","objective","S22"
"uct-10000-self-play","44","7","3","1","O13","objective","S13"
"uct-10000-self-play","44","8","1","2","S21","supply",""
"uct-10000-self-play","44","8","2","2","O21","objective","S32"
"uct-10000-self-play","44","8","3","2","O21","objective","S31"
"uct-10000-self-play","44","9","1","1","O13","objective","S23"
"uct-10000-self-play","44","9","2","1","O13","objective","S13"
"uct-10000-self-play","44","9","3","1","S21","supply",""
"uct-10000-self-play","44","10","1","2","S21","supply",""
"uct-10000-self-play","44","10","2","2","O31","objective","S31"
"uct-10000-self-play","44","10","3","2","O31","objective","S32"
"uct-10000-self-play","44","11","1","1","O22","objective","S23"
"uct-10000-self-play","44","11","2","1","O22","objective","S22"
"uct-10000-self-play","44","11","3","1","S33","supply",""
"uct-10000-self-play","44","12","1","2","O10","objective","S21"
"uct-10000-self-play","44","12","2","2","O31","objective","S32"
"uct-10000-self-play","44","12","3","2","O20","objective","S31"
"uct-10000-self-play","44","13","1","1","O22","objective","S23"
"uct-10000-self-play","44","13","2","1","O32","objective","S33"
"uct-10000-self-play","44","13","3","1","S43","supply",""
"uct-10000-self-play","44","14","1","2","O20","objective","S21"
"uct-10000-self-play","44","14","2","2","O20","objective","S31"
"uct-10000-self-play","44","14","3","2","S11","supply",""
"uct-10000-self-play","44","15","1","1","O32","objective","S33"
"uct-10000-self-play","44","15","2","1","O11","objective","S22"
"uct-10000-self-play","44","15","3","1","O33","objective","S43"
"uct-10000-self-play","44","16","1","2","O11","objective","S11"
"uct-10000-self-play","44","16","2","2","O11","objective","S21"
"uct-10000-self-play","44","16","3","2","O30","objective","S31"
"uct-10000-self-play","44","17","1","1","O33","objective","S43"
"uct-10000-self-play","44","17","2","1","O33","objective","S33"
"uct-10000-self-play","44","17","3","1","O23","objective","S23"
"uct-10000-self-play","44","18","1","2","O30","objective","S31"
"uct-10000-self-play","44","18","2","2","O11","objective","S21"
"uct-10000-self-play","44","18","3","2","O00","objective","S11"
"uct-10000-self-play","44","19","1","1","O23","objective","S33"
"uct-10000-self-play","44","19","2","1","O23","objective","S23"
"uct-10000-self-play","44","19","3","1","S31","supply",""
"uct-10000-self-play","44","20","1","2","O00","objective","S11"
"uct-10000-self-play","44","20","2","2","S31","supply",""
"uct-10000-self-play","44","20","3","2","S01","supply",""
"uct-10000-self-play","44","21","1","1","O02","objective","S13"
"uct-10000-self-play","44","21","2","1","S11","supply",""
"uct-10000-self-play","44","21","3","1","S01","supply",""
"uct-10000-self-play","44","22","1","2","O30","objective","S31"
"uct-10000-self-play","44","22","2","2","S13","supply",""
"uct-10000-self-play","44","22","3","2","S03","supply",""
"uct-10000-self-play","44","23","1","1","S03","supply",""
"uct-10000-self-play","44","23","2","1","S23","supply",""
"uct-10000-self-play","44","23","3","1","S42","supply",""
"uct-10000-self-play","44","24","1","2","S32","supply",""
"uct-10000-self-play","44","24","2","2","S20","supply",""
"uct-10000-self-play","44","24","3","2","S33","supply",""
"uct-10000-self-play","45","1","1","1","S21","supply",""
"uct-10000-self-play","45","1","2","1","S12","supply",""
"uct-10000-self-play","45","1","3","1","S31","supply",""
"uct-10000-self-play","45","2","1","2","S22","supply",""
"uct-10000-self-play","45","2","2","2","S32","supply",""
"uct-10000-self-play","45","2","3","2","S31","supply",""
"uct-10000-self-play","45","3","1","1","O12","objective","S12"
"uct-10000-self-play","45","3","2","1","S22","supply",""
"uct-10000-self-play","45","3","3","1","S22","supply",""
"uct-10000-self-play","45","4","1","2","S22","supply",""
"uct-10000-self-play","45","4","2","2","S22","supply",""
"uct-10000-self-play","45","4","3","2","O22","objective","S32"
"uct-10000-self-play","45","5","1","1","S32","supply",""
"uct-10000-self-play","45","5","2","1","O12","objective","S12"
"uct-10000-self-play","45","5","3","1","S13","supply",""
"uct-10000-self-play","45","6","1","2","S13","supply",""
"uct-10000-self-play","45","6","2","2","S12","supply",""
"uct-10000-self-play","45","6","3","2","O22","objective","S22"
"uct-10000-self-play","45","7","1","1","S13","supply",""
"uct-10000-self-play","45","7","2","1","S12","supply",""
"uct-10000-self-play","45","7","3","1","O11","objective","S21"
"uct-10000-self-play","45","8","1","2","S12","supply",""
"uct-10000-self-play","45","8","2","2","O22","objective","S22"
"uct-10000-self-play","45","8","3","2","S13","supply",""
"uct-10000-self-play","45","9","1","1","S12","supply",""
"uct-10000-self-play","45","9","2","1","O11","objective","S21"
"uct-10000-self-play","45","9","3","1","S13","supply",""
"uct-10000-self-play","45","10","1","2","O21","objective","S22"
"uct-10000-self-play","45","10","2","2","S31","supply",""
"uct-10000-self-play","45","10","3","2","S21","supply",""
"uct-10000-self-play","45","11","1","1","O11","objective","S12"
"uct-10000-self-play","45","11","2","1","O12","objective","S13"
"uct-10000-self-play","45","11","3","1","S31","supply",""
"uct-10000-self-play","45","12","1","2","O21","objective","S22"
"uct-10000-self-play","45","12","2","2","S31","supply",""
"uct-10000-self-play","45","12","3","2","S11","supply",""
"uct-10000-self-play","45","13","1","1","O02","objective","S12"
"uct-10000-self-play","45","13","2","1","O02","objective","S13"
"uct-10000-self-play","45","13","3","1","S11","supply",""
"uct-10000-self-play","45","14","1","2","O31","objective","S31"
"uct-10000-self-play","45","14","2","2","O21","objective","S22"
"uct-10000-self-play","45","14","3","2","S11","supply",""
"uct-10000-self-play","45","15","1","1","O02","objective","S12"
"uct-10000-self-play","45","15","2","1","S11","supply",""
"uct-10000-self-play","45","15","3","1","O03","objective","S13"
"uct-10000-self-play","45","16","1","2","O31","objective","S31"
"uct-10000-self-play","45","16","2","2","S11","supply",""
"uct-10000-self-play","45","16","3","2","S32","supply",""
"uct-10000-self-play","45","17","1","1","O03","objective","S13"
"uct-10000-self-play","45","17","2","1","O01","objective","S12"
"uct-10000-self-play","45","17","3","1","S14","supply",""
"uct-10000-self-play","45","18","1","2","O32","objective","S32"
"uct-10000-self-play","45","18","2","2","O31","objective","S31"
"uct-10000-self-play","45","18","3","2","O01","objective","S11"
"uct-10000-self-play","45","19","1","1","O03","objective","S14"
"uct-10000-self-play","45","19","2","1","O13","objective","S13"
"uct-10000-self-play","45","19","3","1","O01","objective","S12"
"uct-10000-self-play","45","20","1","2","O01","objective","S11"
"uct-10000-self-play","45","20","2","2","O30","objective","S31"
"uct-10000-self-play","45","20","3","2","S02","supply",""
"uct-10000-self-play","45","21","1","1","O01","objective","S12"
"uct-10000-self-play","45","21","2","1","O13","objective","S13"
"uct-10000-self-play","45","21","3","1","S20","supply",""
"uct-10000-self-play","45","22","1","2","S01","supply",""
"uct-10000-self-play","45","22","2","2","S21","supply",""
"uct-10000-self-play","45","22","3","2","S00","supply",""
"uct-10000-self-play","45","23","1","1","S20","supply",""
"uct-10000-self-play","45","23","2","1","S23","supply",""
"uct-10000-self-play","45","23","3","1","O13","objective","S13"
"uct-10000-self-play","45","24","1","2","O20","objective","S31"
"uct-10000-self-play","45","24","2","2","O00","objective","S01"
"uct-10000-self-play","45","24","3","2","S43","supply",""
"uct-10000-self-play","46","1","1","1","S21","supply",""
"uct-10000-self-play","46","1","2","1","S31","supply",""
"uct-10000-self-play","46","1","3","1","S22","supply",""
"uct-10000-self-play","46","2","1","2","S21","supply",""
"uct-10000-self-play","46","2","2","2","S22","supply",""
"uct-10000-self-play","46","2","3","2","S32","supply",""
"uct-10000-self-play","46","3","1","1","O30","objective","S31"
"uct-10000-self-play","46","3","2","1","S33","supply",""
"uct-10000-self-play","46","3","3","1","S32","supply",""
"uct-10000-self-play","46","4","1","2","S32","supply",""
"uct-10000-self-play","46","4","2","2","S21","supply",""
"uct-10000-self-play","46","4","3","2","S33","supply",""
"uct-10000-self-play","46","5","1","1","O30","objective","S31"
"uct-10000-self-play","46","5","2","1","S22","supply",""
"uct-10000-self-play","46","5","3","1","S12","supply",""
"uct-10000-self-play","46","6","1","2","O21","objective","S21"
"uct-10000-self-play","46","6","2","2","O21","objective","S32"
"uct-10000-self-play","46","6","3","2","S31","supply",""
"uct-10000-self-play","46","7","1","1","O12","objective","S12"
"uct-10000-self-play","46","7","2","1","O12","objective","S22"
"uct-10000-self-play","46","7","3","1","S21","supply",""
"uct-10000-self-play","46","8","1","2","O21","objective","S32"
"uct-10000-self-play","46","8","2","2","S12","supply",""
"uct-10000-self-play","46","8","3","2","S22","supply",""
"uct-10000-self-play","46","9","1","1","S12","supply",""
"uct-10000-self-play","46","9","2","1","S22","supply",""
"uct-10000-self-play","46","9","3","1","S41","supply",""
"uct-10000-self-play","46","10","1","2","S12","supply",""
"uct-10000-self-play","46","10","2","2","S33","supply",""
"uct-10000-self-play","46","10","3","2","O32","objective","S32"
"uct-10000-self-play","46","11","1","1","O12","objective","S22"
"uct-10000-self-play","46","11","2","1","O30","objective","S41"
"uct-10000-self-play","46","11","3","1","S32","supply",""
"uct-10000-self-play","46","12","1","2","O32","objective","S33"
"uct-10000-self-play","46","12","2","2","S32","supply",""
"uct-10000-self-play","46","12","3","2","S12","supply",""
"uct-10000-self-play","46","13","1","1","S33","supply",""
"uct-10000-self-play","46","13","2","1","O11","objective","S22"
"uct-10000-self-play","46","13","3","1","S21","supply",""
"uct-10000-self-play","46","14","1","2","O32","objective","S32"
"uct-10000-self-play","46","14","2","2","O01","objective","S12"
"uct-10000-self-play","46","14","3","2","S01","supply",""
"uct-10000-self-play","46","15","1","1","O11","objective","S22"
"uct-10000-self-play","46","15","2","1","O11","objective","S21"
"uct-10000-self-play","46","15","3","1","S01","supply",""
"uct-10000-self-play","46","16","1","2","O01","objective","S12"
"uct-10000-self-play","46","16","2","2","O22","objective","S32"
"uct-10000-self-play","46","16","3","2","S11","supply",""
"uct-10000-self-play","46","17","1","1","O31","objective","S41"
"uct-10000-self-play","46","17","2","1","O20","objective","S21"
"uct-10000-self-play","46","17","3","1","O22","objective","S22"
"uct-10000-self-play","46","18","1","2","O22","objective","S32"
"uct-10000-self-play","46","18","2","2","O01","objective","S12"
"uct-10000-self-play","46","18","3","2","S33","supply",""
"uct-10000-self-play","46","19","1","1","O22","objective","S22"
"uct-10000-self-play","46","19","2","1","O31","objective","S41"
"uct-10000-self-play","46","19","3","1","O20","objective","S21"
"uct-10000-self-play","46","20","1","2","O22","objective","S32"
"uct-10000-self-play","46","20","2","2","O10","objective","S11"
"uct-10000-self-play","46","20","3","2","S41","supply",""
"uct-10000-self-play","46","21","1","1","O20","objective","S21"
"uct-10000-self-play","46","21","2","1","S13","supply",""
"uct-10000-self-play","46","21","3","1","S41","supply",""
"uct-10000-self-play","46","22","1","2","O02","objective","S12"
"uct-10000-self-play","46","22","2","2","S41","supply",""
"uct-10000-self-play","46","22","3","2","O33","objective","S33"
"uct-10000-self-play","46","23","1","1","O10","objective","S21"
"uct-10000-self-play","46","23","2","1","O03","objective","S13"
"uct-10000-self-play","46","23","3","1","S03","supply",""
"uct-10000-self-play","46","24","1","2","O00","objective","S11"
"uct-10000-self-play","46","24","2","2","S31","supply",""
"uct-10000-self-play","46","24","3","2","S14","supply",""
"uct-10000-self-play","47","1","1","1","S21","supply",""
"uct-10000-self-play","47","1","2","1","S11","supply",""
"uct-10000-self-play","47","1","3","1","S12","supply",""
"uct-10000-self-play","47","2","1","2","S11","supply",""
"uct-10000-self-play","47","2","2","2","S33","supply",""
"uct-10000-self-play","47","2","3","2","S13","supply",""
"uct-10000-self-play","47","3","1","1","S11","supply",""
"uct-10000-self-play","47","3","2","1","O11","objective","S12"
"uct-10000-self-play","47","3","3","1","O10","objective","S21"
"uct-10000-self-play","47","4","1","2","O02","objective","S13"
"uct-10000-self-play","47","4","2","2","S11","supply",""
"uct-10000-self-play","47","4","3","2","S12","supply",""
"uct-10000-self-play","47","5","1","1","S11","supply",""
"uct-10000-self-play","47","5","2","1","O11","objective","S21"
"uct-10000-self-play","47","5","3","1","S13","supply",""
"uct-10000-self-play","47","6","1","2","O33","objective","S33"
"uct-10000-self-play","47","6","2","2","S21","supply",""
"uct-10000-self-play","47","6","3","2","S13","supply",""
"uct-10000-self-play","47","7","1","1","O11","objective","S11"
"uct-10000-self-play","47","7","2","1","S33","supply",""
"uct-10000-self-play","47","7","3","1","S13","supply",""
"uct-10000-self-play","47","8","1","2","S33","supply",""
"uct-10000-self-play","47","8","2","2","S13","supply",""
"uct-10000-self-play","47","8","3","2","S12","supply",""
"uct-10000-self-play","47","9","1","1","O10","objective","S11"
"uct-10000-self-play","47","9","2","1","S12","supply",""
"uct-10000-self-play","47","9","3","1","S33","supply",""
"uct-10000-self-play","47","10","1","2","O02","objective","S13"
"uct-10000-self-play","47","10","2","2","S33","supply",""
"uct-10000-self-play","47","10","3","2","S12","supply",""
