"board","experiment_id","search_level","game_index","turn_number","progress","active_fronts","backlog_size","dormant_k2","dominant_focus"
"7x7","7x7-seeded-random","seeded-random","5","2","0.041666666666666664","1","0","0",""
"7x7","7x7-seeded-random","seeded-random","5","3","0.0625","2","1","0","MH"
"7x7","7x7-seeded-random","seeded-random","5","4","0.08333333333333333","2","0","0",""
"7x7","7x7-seeded-random","seeded-random","5","5","0.10416666666666667","2","1","0","LM"
"7x7","7x7-seeded-random","seeded-random","5","6","0.125","3","1","1",""
"7x7","7x7-seeded-random","seeded-random","5","7","0.14583333333333334","5","3","1",""
"7x7","7x7-seeded-random","seeded-random","5","8","0.16666666666666666","4","2","1",""
"7x7","7x7-seeded-random","seeded-random","5","9","0.1875","4","3","1",""
"7x7","7x7-seeded-random","seeded-random","5","10","0.20833333333333334","5","3","3","HM"
"7x7","7x7-seeded-random","seeded-random","5","11","0.22916666666666666","4","4","2","LM"
"7x7","7x7-seeded-random","seeded-random","5","12","0.25","3","2","2",""
"7x7","7x7-seeded-random","seeded-random","5","13","0.2708333333333333","3","2","2","LH"
"7x7","7x7-seeded-random","seeded-random","5","14","0.2916666666666667","2","1","0","MM"
"7x7","7x7-seeded-random","seeded-random","5","15","0.3125","4","1","1",""
"7x7","7x7-seeded-random","seeded-random","5","16","0.3333333333333333","5","3","1",""
"7x7","7x7-seeded-random","seeded-random","5","17","0.3541666666666667","6","4","2",""
"7x7","7x7-seeded-random","seeded-random","5","18","0.375","6","4","3","HH"
"7x7","7x7-seeded-random","seeded-random","5","19","0.3958333333333333","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","5","20","0.4166666666666667","5","3","1","HH"
"7x7","7x7-seeded-random","seeded-random","5","21","0.4375","5","3","2",""
"7x7","7x7-seeded-random","seeded-random","5","22","0.4583333333333333","5","2","2",""
"7x7","7x7-seeded-random","seeded-random","5","23","0.4791666666666667","5","4","1",""
"7x7","7x7-seeded-random","seeded-random","5","24","0.5","5","3","2","HM"
"7x7","7x7-seeded-random","seeded-random","5","25","0.5208333333333334","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","5","26","0.5416666666666666","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","5","27","0.5625","5","4","1","LH"
"7x7","7x7-seeded-random","seeded-random","5","28","0.5833333333333334","7","4","3",""
"7x7","7x7-seeded-random","seeded-random","5","29","0.6041666666666666","7","4","1",""
"7x7","7x7-seeded-random","seeded-random","5","30","0.625","6","4","3","MM"
"7x7","7x7-seeded-random","seeded-random","5","31","0.6458333333333334","7","5","3",""
"7x7","7x7-seeded-random","seeded-random","5","32","0.6666666666666666","5","2","1",""
"7x7","7x7-seeded-random","seeded-random","5","33","0.6875","5","3","1",""
"7x7","7x7-seeded-random","seeded-random","5","34","0.7083333333333334","8","5","3",""
"7x7","7x7-seeded-random","seeded-random","5","35","0.7291666666666666","7","6","3","LH"
"7x7","7x7-seeded-random","seeded-random","5","36","0.75","7","5","5","MH"
"7x7","7x7-seeded-random","seeded-random","5","37","0.7708333333333334","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","5","38","0.7916666666666666","6","4","2","HL"
"7x7","7x7-seeded-random","seeded-random","5","39","0.8125","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","5","40","0.8333333333333334","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","5","41","0.8541666666666666","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","5","42","0.875","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","5","43","0.8958333333333334","8","5","3",""
"7x7","7x7-seeded-random","seeded-random","5","44","0.9166666666666666","9","6","3",""
"7x7","7x7-seeded-random","seeded-random","5","45","0.9375","8","6","3","MM"
"7x7","7x7-seeded-random","seeded-random","5","46","0.9583333333333334","7","4","3",""
"7x7","7x7-seeded-random","seeded-random","5","47","0.9791666666666666","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","5","48","1","5","2","0",""
"7x7","7x7-seeded-random","seeded-random","6","1","0.020833333333333332","0","0","0",""
"7x7","7x7-seeded-random","seeded-random","6","2","0.041666666666666664","0","0","0",""
"7x7","7x7-seeded-random","seeded-random","6","3","0.0625","0","0","0",""
"7x7","7x7-seeded-random","seeded-random","6","4","0.08333333333333333","1","0","0","ML"
"7x7","7x7-seeded-random","seeded-random","6","5","0.10416666666666667","3","1","0",""
"7x7","7x7-seeded-random","seeded-random","6","6","0.125","4","2","1",""
"7x7","7x7-seeded-random","seeded-random","6","7","0.14583333333333334","5","4","2",""
"7x7","7x7-seeded-random","seeded-random","6","8","0.16666666666666666","5","3","2",""
"7x7","7x7-seeded-random","seeded-random","6","9","0.1875","5","3","1",""
"7x7","7x7-seeded-random","seeded-random","6","10","0.20833333333333334","4","2","1",""
"7x7","7x7-seeded-random","seeded-random","6","11","0.22916666666666666","5","3","1","HL"
"7x7","7x7-seeded-random","seeded-random","6","12","0.25","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","6","13","0.2708333333333333","6","6","3","LH"
"7x7","7x7-seeded-random","seeded-random","6","14","0.2916666666666667","5","3","3","ML"
"7x7","7x7-seeded-random","seeded-random","6","15","0.3125","4","3","2",""
"7x7","7x7-seeded-random","seeded-random","6","16","0.3333333333333333","3","1","1",""
"7x7","7x7-seeded-random","seeded-random","6","17","0.3541666666666667","4","2","1","ML"
"7x7","7x7-seeded-random","seeded-random","6","18","0.375","5","2","0",""
"7x7","7x7-seeded-random","seeded-random","6","19","0.3958333333333333","6","4","1",""
"7x7","7x7-seeded-random","seeded-random","6","20","0.4166666666666667","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","6","21","0.4375","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","6","22","0.4583333333333333","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","6","23","0.4791666666666667","6","4","3",""
"7x7","7x7-seeded-random","seeded-random","6","24","0.5","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","6","25","0.5208333333333334","6","3","0",""
"7x7","7x7-seeded-random","seeded-random","6","26","0.5416666666666666","7","4","3",""
"7x7","7x7-seeded-random","seeded-random","6","27","0.5625","8","5","3",""
"7x7","7x7-seeded-random","seeded-random","6","28","0.5833333333333334","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","6","29","0.6041666666666666","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","6","30","0.625","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","6","31","0.6458333333333334","7","4","1",""
"7x7","7x7-seeded-random","seeded-random","6","32","0.6666666666666666","9","6","3",""
"7x7","7x7-seeded-random","seeded-random","6","33","0.6875","8","5","4",""
"7x7","7x7-seeded-random","seeded-random","6","34","0.7083333333333334","6","4","1","MH"
"7x7","7x7-seeded-random","seeded-random","6","35","0.7291666666666666","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","6","36","0.75","5","2","1",""
"7x7","7x7-seeded-random","seeded-random","6","37","0.7708333333333334","8","5","2",""
"7x7","7x7-seeded-random","seeded-random","6","38","0.7916666666666666","9","6","3",""
"7x7","7x7-seeded-random","seeded-random","6","39","0.8125","9","6","4",""
"7x7","7x7-seeded-random","seeded-random","6","40","0.8333333333333334","9","6","4",""
"7x7","7x7-seeded-random","seeded-random","6","41","0.8541666666666666","8","6","4","HL"
"7x7","7x7-seeded-random","seeded-random","6","42","0.875","7","5","3","MM"
"7x7","7x7-seeded-random","seeded-random","6","43","0.8958333333333334","6","4","3","MM"
"7x7","7x7-seeded-random","seeded-random","6","44","0.9166666666666666","6","4","2","HM"
"7x7","7x7-seeded-random","seeded-random","6","45","0.9375","6","4","2","MH"
"7x7","7x7-seeded-random","seeded-random","6","46","0.9583333333333334","6","4","2","HL"
"7x7","7x7-seeded-random","seeded-random","6","47","0.9791666666666666","5","2","0",""
"7x7","7x7-seeded-random","seeded-random","6","48","1","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","7","1","0.020833333333333332","0","0","0",""
"7x7","7x7-seeded-random","seeded-random","7","2","0.041666666666666664","1","0","0","HM"
"7x7","7x7-seeded-random","seeded-random","7","3","0.0625","2","1","0",""
"7x7","7x7-seeded-random","seeded-random","7","4","0.08333333333333333","3","2","1",""
"7x7","7x7-seeded-random","seeded-random","7","5","0.10416666666666667","3","2","1","LL"
"7x7","7x7-seeded-random","seeded-random","7","6","0.125","3","1","1",""
"7x7","7x7-seeded-random","seeded-random","7","7","0.14583333333333334","4","2","1",""
"7x7","7x7-seeded-random","seeded-random","7","8","0.16666666666666666","4","2","0",""
"7x7","7x7-seeded-random","seeded-random","7","9","0.1875","4","2","1",""
"7x7","7x7-seeded-random","seeded-random","7","10","0.20833333333333334","5","3","1",""
"7x7","7x7-seeded-random","seeded-random","7","11","0.22916666666666666","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","7","12","0.25","5","2","2",""
"7x7","7x7-seeded-random","seeded-random","7","13","0.2708333333333333","5","2","0",""
"7x7","7x7-seeded-random","seeded-random","7","14","0.2916666666666667","5","2","2",""
"7x7","7x7-seeded-random","seeded-random","7","15","0.3125","6","4","2","HH"
"7x7","7x7-seeded-random","seeded-random","7","16","0.3333333333333333","5","3","1",""
"7x7","7x7-seeded-random","seeded-random","7","17","0.3541666666666667","6","4","3","MM"
"7x7","7x7-seeded-random","seeded-random","7","18","0.375","5","3","2","HM"
"7x7","7x7-seeded-random","seeded-random","7","19","0.3958333333333333","5","2","1",""
"7x7","7x7-seeded-random","seeded-random","7","20","0.4166666666666667","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","7","21","0.4375","6","4","2","LH"
"7x7","7x7-seeded-random","seeded-random","7","22","0.4583333333333333","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","7","23","0.4791666666666667","8","5","2",""
"7x7","7x7-seeded-random","seeded-random","7","24","0.5","7","5","4",""
"7x7","7x7-seeded-random","seeded-random","7","25","0.5208333333333334","6","3","3",""
"7x7","7x7-seeded-random","seeded-random","7","26","0.5416666666666666","4","2","0",""
"7x7","7x7-seeded-random","seeded-random","7","27","0.5625","5","3","1","HL"
"7x7","7x7-seeded-random","seeded-random","7","28","0.5833333333333334","5","3","1",""
"7x7","7x7-seeded-random","seeded-random","7","29","0.6041666666666666","5","3","1","LH"
"7x7","7x7-seeded-random","seeded-random","7","30","0.625","5","3","1",""
"7x7","7x7-seeded-random","seeded-random","7","31","0.6458333333333334","5","2","1",""
"7x7","7x7-seeded-random","seeded-random","7","32","0.6666666666666666","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","7","33","0.6875","5","4","1","HL"
"7x7","7x7-seeded-random","seeded-random","7","34","0.7083333333333334","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","7","35","0.7291666666666666","6","4","2","HM"
"7x7","7x7-seeded-random","seeded-random","7","36","0.75","6","4","2",""
"7x7","7x7-seeded-random","seeded-random","7","37","0.7708333333333334","7","4","3",""
"7x7","7x7-seeded-random","seeded-random","7","38","0.7916666666666666","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","7","39","0.8125","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","7","40","0.8333333333333334","6","4","2","HM"
"7x7","7x7-seeded-random","seeded-random","7","41","0.8541666666666666","5","2","1",""
"7x7","7x7-seeded-random","seeded-random","7","42","0.875","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","7","43","0.8958333333333334","6","4","2","MM"
"7x7","7x7-seeded-random","seeded-random","7","44","0.9166666666666666","5","4","2","HM"
"7x7","7x7-seeded-random","seeded-random","7","45","0.9375","5","3","3","MH"
"7x7","7x7-seeded-random","seeded-random","7","46","0.9583333333333334","5","3","2",""
"7x7","7x7-seeded-random","seeded-random","7","47","0.9791666666666666","5","2","0",""
"7x7","7x7-seeded-random","seeded-random","7","48","1","7","5","2",""
"7x7","7x7-seeded-random","seeded-random","8","1","0.020833333333333332","0","0","0","HL"
"7x7","7x7-seeded-random","seeded-random","8","2","0.041666666666666664","1","0","0",""
"7x7","7x7-seeded-random","seeded-random","8","3","0.0625","1","0","0",""
"7x7","7x7-seeded-random","seeded-random","8","4","0.08333333333333333","1","1","0",""
"7x7","7x7-seeded-random","seeded-random","8","5","0.10416666666666667","3","0","0",""
"7x7","7x7-seeded-random","seeded-random","8","6","0.125","3","1","0",""
"7x7","7x7-seeded-random","seeded-random","8","7","0.14583333333333334","5","3","1",""
"7x7","7x7-seeded-random","seeded-random","8","8","0.16666666666666666","5","3","2",""
"7x7","7x7-seeded-random","seeded-random","8","9","0.1875","5","3","1",""
"7x7","7x7-seeded-random","seeded-random","8","10","0.20833333333333334","5","3","1",""
"7x7","7x7-seeded-random","seeded-random","8","11","0.22916666666666666","6","4","3",""
"7x7","7x7-seeded-random","seeded-random","8","12","0.25","7","4","3",""
"7x7","7x7-seeded-random","seeded-random","8","13","0.2708333333333333","5","3","0","HM"
"7x7","7x7-seeded-random","seeded-random","8","14","0.2916666666666667","6","4","2",""
"7x7","7x7-seeded-random","seeded-random","8","15","0.3125","8","5","3",""
"7x7","7x7-seeded-random","seeded-random","8","16","0.3333333333333333","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","8","17","0.3541666666666667","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","8","18","0.375","7","4","3",""
"7x7","7x7-seeded-random","seeded-random","8","19","0.3958333333333333","7","4","1",""
"7x7","7x7-seeded-random","seeded-random","8","20","0.4166666666666667","6","4","2","LL"
"7x7","7x7-seeded-random","seeded-random","8","21","0.4375","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","8","22","0.4583333333333333","6","4","1","MM"
"7x7","7x7-seeded-random","seeded-random","8","23","0.4791666666666667","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","8","24","0.5","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","8","25","0.5208333333333334","8","5","3",""
"7x7","7x7-seeded-random","seeded-random","8","26","0.5416666666666666","8","5","3",""
"7x7","7x7-seeded-random","seeded-random","8","27","0.5625","8","5","2",""
"7x7","7x7-seeded-random","seeded-random","8","28","0.5833333333333334","8","6","4","HL"
"7x7","7x7-seeded-random","seeded-random","8","29","0.6041666666666666","7","4","4",""
"7x7","7x7-seeded-random","seeded-random","8","30","0.625","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","8","31","0.6458333333333334","6","4","1",""
"7x7","7x7-seeded-random","seeded-random","8","32","0.6666666666666666","8","5","3",""
"7x7","7x7-seeded-random","seeded-random","8","33","0.6875","7","4","3",""
"7x7","7x7-seeded-random","seeded-random","8","34","0.7083333333333334","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","8","35","0.7291666666666666","6","4","3","LL"
"7x7","7x7-seeded-random","seeded-random","8","36","0.75","5","4","3","LL"
"7x7","7x7-seeded-random","seeded-random","8","37","0.7708333333333334","3","0","0",""
"7x7","7x7-seeded-random","seeded-random","8","38","0.7916666666666666","4","2","0","MM"
"7x7","7x7-seeded-random","seeded-random","8","39","0.8125","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","8","40","0.8333333333333334","7","5","2",""
"7x7","7x7-seeded-random","seeded-random","8","41","0.8541666666666666","7","4","3",""
"7x7","7x7-seeded-random","seeded-random","8","42","0.875","7","5","2","LM"
"7x7","7x7-seeded-random","seeded-random","8","43","0.8958333333333334","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","8","44","0.9166666666666666","7","4","1",""
"7x7","7x7-seeded-random","seeded-random","8","45","0.9375","8","6","4","HM"
"7x7","7x7-seeded-random","seeded-random","8","46","0.9583333333333334","7","4","3",""
"7x7","7x7-seeded-random","seeded-random","8","47","0.9791666666666666","6","4","2","HH"
"7x7","7x7-seeded-random","seeded-random","8","48","1","6","4","3","HL"
"7x7","7x7-seeded-random","seeded-random","9","1","0.020833333333333332","0","0","0","HH"
"7x7","7x7-seeded-random","seeded-random","9","2","0.041666666666666664","0","0","0",""
"7x7","7x7-seeded-random","seeded-random","9","3","0.0625","0","0","0","MM"
"7x7","7x7-seeded-random","seeded-random","9","4","0.08333333333333333","0","0","0",""
"7x7","7x7-seeded-random","seeded-random","9","5","0.10416666666666667","1","0","0",""
"7x7","7x7-seeded-random","seeded-random","9","6","0.125","2","1","0",""
"7x7","7x7-seeded-random","seeded-random","9","7","0.14583333333333334","3","1","1",""
"7x7","7x7-seeded-random","seeded-random","9","8","0.16666666666666666","4","2","1",""
"7x7","7x7-seeded-random","seeded-random","9","9","0.1875","4","3","1",""
"7x7","7x7-seeded-random","seeded-random","9","10","0.20833333333333334","5","3","2","MH"
"7x7","7x7-seeded-random","seeded-random","9","11","0.22916666666666666","4","2","0","HL"
"7x7","7x7-seeded-random","seeded-random","9","12","0.25","5","3","2",""
"7x7","7x7-seeded-random","seeded-random","9","13","0.2708333333333333","5","4","2","HM"
"7x7","7x7-seeded-random","seeded-random","9","14","0.2916666666666667","3","2","1","HL"
"7x7","7x7-seeded-random","seeded-random","9","15","0.3125","5","3","2","HH"
"7x7","7x7-seeded-random","seeded-random","9","16","0.3333333333333333","5","2","1",""
"7x7","7x7-seeded-random","seeded-random","9","17","0.3541666666666667","4","3","1","HL"
"7x7","7x7-seeded-random","seeded-random","9","18","0.375","6","3","3",""
"7x7","7x7-seeded-random","seeded-random","9","19","0.3958333333333333","6","4","1",""
"7x7","7x7-seeded-random","seeded-random","9","20","0.4166666666666667","5","3","2",""
"7x7","7x7-seeded-random","seeded-random","9","21","0.4375","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","9","22","0.4583333333333333","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","9","23","0.4791666666666667","7","5","3","LL"
"7x7","7x7-seeded-random","seeded-random","9","24","0.5","6","4","2","MH"
"7x7","7x7-seeded-random","seeded-random","9","25","0.5208333333333334","5","4","2","MM"
"7x7","7x7-seeded-random","seeded-random","9","26","0.5416666666666666","6","5","4","LH"
"7x7","7x7-seeded-random","seeded-random","9","27","0.5625","5","3","3",""
"7x7","7x7-seeded-random","seeded-random","9","28","0.5833333333333334","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","9","29","0.6041666666666666","7","4","1",""
"7x7","7x7-seeded-random","seeded-random","9","30","0.625","8","6","3","MM"
"7x7","7x7-seeded-random","seeded-random","9","31","0.6458333333333334","9","6","4",""
"7x7","7x7-seeded-random","seeded-random","9","32","0.6666666666666666","7","4","3",""
"7x7","7x7-seeded-random","seeded-random","9","33","0.6875","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","9","34","0.7083333333333334","6","4","1","LH"
"7x7","7x7-seeded-random","seeded-random","9","35","0.7291666666666666","7","4","3",""
"7x7","7x7-seeded-random","seeded-random","9","36","0.75","7","5","3","LH"
"7x7","7x7-seeded-random","seeded-random","9","37","0.7708333333333334","5","2","1",""
"7x7","7x7-seeded-random","seeded-random","9","38","0.7916666666666666","6","4","2","HH"
"7x7","7x7-seeded-random","seeded-random","9","39","0.8125","6","4","2","MH"
"7x7","7x7-seeded-random","seeded-random","9","40","0.8333333333333334","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","9","41","0.8541666666666666","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","9","42","0.875","8","5","2",""
"7x7","7x7-seeded-random","seeded-random","9","43","0.8958333333333334","8","6","3","ML"
"7x7","7x7-seeded-random","seeded-random","9","44","0.9166666666666666","7","4","3",""
"7x7","7x7-seeded-random","seeded-random","9","45","0.9375","7","4","3",""
"7x7","7x7-seeded-random","seeded-random","9","46","0.9583333333333334","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","9","47","0.9791666666666666","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","9","48","1","9","6","3",""
"7x7","7x7-seeded-random","seeded-random","10","1","0.020833333333333332","0","0","0",""
"7x7","7x7-seeded-random","seeded-random","10","2","0.041666666666666664","1","0","0",""
"7x7","7x7-seeded-random","seeded-random","10","3","0.0625","2","1","0",""
"7x7","7x7-seeded-random","seeded-random","10","4","0.08333333333333333","3","1","1","LL"
"7x7","7x7-seeded-random","seeded-random","10","5","0.10416666666666667","3","3","1","LH"
"7x7","7x7-seeded-random","seeded-random","10","6","0.125","3","2","2",""
"7x7","7x7-seeded-random","seeded-random","10","7","0.14583333333333334","5","3","2","HH"
"7x7","7x7-seeded-random","seeded-random","10","8","0.16666666666666666","4","1","0",""
"7x7","7x7-seeded-random","seeded-random","10","9","0.1875","5","2","0",""
"7x7","7x7-seeded-random","seeded-random","10","10","0.20833333333333334","5","3","2",""
"7x7","7x7-seeded-random","seeded-random","10","11","0.22916666666666666","5","3","1",""
"7x7","7x7-seeded-random","seeded-random","10","12","0.25","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","10","13","0.2708333333333333","6","4","1","HH"
"7x7","7x7-seeded-random","seeded-random","10","14","0.2916666666666667","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","10","15","0.3125","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","10","16","0.3333333333333333","8","5","3",""
"7x7","7x7-seeded-random","seeded-random","10","17","0.3541666666666667","7","5","3","LH"
"7x7","7x7-seeded-random","seeded-random","10","18","0.375","7","4","3",""
"7x7","7x7-seeded-random","seeded-random","10","19","0.3958333333333333","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","10","20","0.4166666666666667","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","10","21","0.4375","6","4","3","LH"
"7x7","7x7-seeded-random","seeded-random","10","22","0.4583333333333333","5","3","2","ML"
"7x7","7x7-seeded-random","seeded-random","10","23","0.4791666666666667","4","1","0",""
"7x7","7x7-seeded-random","seeded-random","10","24","0.5","7","4","1",""
"7x7","7x7-seeded-random","seeded-random","10","25","0.5208333333333334","7","5","3","LM"
"7x7","7x7-seeded-random","seeded-random","10","26","0.5416666666666666","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","10","27","0.5625","7","5","3","ML"
"7x7","7x7-seeded-random","seeded-random","10","28","0.5833333333333334","7","4","3",""
"7x7","7x7-seeded-random","seeded-random","10","29","0.6041666666666666","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","10","30","0.625","6","4","1","MM"
"7x7","7x7-seeded-random","seeded-random","10","31","0.6458333333333334","7","5","3","LL"
"7x7","7x7-seeded-random","seeded-random","10","32","0.6666666666666666","8","5","3",""
"7x7","7x7-seeded-random","seeded-random","10","33","0.6875","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","10","34","0.7083333333333334","7","4","1",""
"7x7","7x7-seeded-random","seeded-random","10","35","0.7291666666666666","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","10","36","0.75","8","6","3","MM"
"7x7","7x7-seeded-random","seeded-random","10","37","0.7708333333333334","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","10","38","0.7916666666666666","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","10","39","0.8125","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","10","40","0.8333333333333334","6","4","2","ML"
"7x7","7x7-seeded-random","seeded-random","10","41","0.8541666666666666","5","3","2","MH"
"7x7","7x7-seeded-random","seeded-random","10","42","0.875","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","10","43","0.8958333333333334","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","10","44","0.9166666666666666","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","10","45","0.9375","8","5","3",""
"7x7","7x7-seeded-random","seeded-random","10","46","0.9583333333333334","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","10","47","0.9791666666666666","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","10","48","1","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","11","1","0.020833333333333332","0","0","0","LL"
"7x7","7x7-seeded-random","seeded-random","11","2","0.041666666666666664","0","0","0",""
"7x7","7x7-seeded-random","seeded-random","11","3","0.0625","1","0","0",""
"7x7","7x7-seeded-random","seeded-random","11","4","0.08333333333333333","2","1","0",""
"7x7","7x7-seeded-random","seeded-random","11","5","0.10416666666666667","2","0","0",""
"7x7","7x7-seeded-random","seeded-random","11","6","0.125","2","1","0",""
"7x7","7x7-seeded-random","seeded-random","11","7","0.14583333333333334","3","2","1",""
"7x7","7x7-seeded-random","seeded-random","11","8","0.16666666666666666","3","3","2","LH"
"7x7","7x7-seeded-random","seeded-random","11","9","0.1875","2","1","1","LL"
"7x7","7x7-seeded-random","seeded-random","11","10","0.20833333333333334","2","1","1",""
"7x7","7x7-seeded-random","seeded-random","11","11","0.22916666666666666","3","1","0",""
"7x7","7x7-seeded-random","seeded-random","11","12","0.25","5","2","1",""
"7x7","7x7-seeded-random","seeded-random","11","13","0.2708333333333333","5","4","2",""
"7x7","7x7-seeded-random","seeded-random","11","14","0.2916666666666667","5","3","2",""
"7x7","7x7-seeded-random","seeded-random","11","15","0.3125","5","3","1",""
"7x7","7x7-seeded-random","seeded-random","11","16","0.3333333333333333","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","11","17","0.3541666666666667","7","5","3",""
"7x7","7x7-seeded-random","seeded-random","11","18","0.375","7","5","3",""
"7x7","7x7-seeded-random","seeded-random","11","19","0.3958333333333333","6","4","2","LH"
"7x7","7x7-seeded-random","seeded-random","11","20","0.4166666666666667","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","11","21","0.4375","5","2","0",""
"7x7","7x7-seeded-random","seeded-random","11","22","0.4583333333333333","5","3","2",""
"7x7","7x7-seeded-random","seeded-random","11","23","0.4791666666666667","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","11","24","0.5","5","3","1",""
"7x7","7x7-seeded-random","seeded-random","11","25","0.5208333333333334","7","5","3",""
"7x7","7x7-seeded-random","seeded-random","11","26","0.5416666666666666","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","11","27","0.5625","6","4","2",""
"7x7","7x7-seeded-random","seeded-random","11","28","0.5833333333333334","5","3","1",""
"7x7","7x7-seeded-random","seeded-random","11","29","0.6041666666666666","6","4","2","HH"
"7x7","7x7-seeded-random","seeded-random","11","30","0.625","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","11","31","0.6458333333333334","7","4","1",""
"7x7","7x7-seeded-random","seeded-random","11","32","0.6666666666666666","7","5","4","LL"
"7x7","7x7-seeded-random","seeded-random","11","33","0.6875","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","11","34","0.7083333333333334","7","4","1",""
"7x7","7x7-seeded-random","seeded-random","11","35","0.7291666666666666","8","5","3",""
"7x7","7x7-seeded-random","seeded-random","11","36","0.75","8","6","3",""
"7x7","7x7-seeded-random","seeded-random","11","37","0.7708333333333334","8","5","3",""
"7x7","7x7-seeded-random","seeded-random","11","38","0.7916666666666666","9","6","4",""
"7x7","7x7-seeded-random","seeded-random","11","39","0.8125","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","11","40","0.8333333333333334","5","2","1",""
"7x7","7x7-seeded-random","seeded-random","11","41","0.8541666666666666","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","11","42","0.875","7","5","3","LL"
"7x7","7x7-seeded-random","seeded-random","11","43","0.8958333333333334","7","5","3","HL"
"7x7","7x7-seeded-random","seeded-random","11","44","0.9166666666666666","6","4","2","MH"
"7x7","7x7-seeded-random","seeded-random","11","45","0.9375","7","4","3",""
"7x7","7x7-seeded-random","seeded-random","11","46","0.9583333333333334","8","5","2",""
"7x7","7x7-seeded-random","seeded-random","11","47","0.9791666666666666","7","5","4","MM"
"7x7","7x7-seeded-random","seeded-random","11","48","1","6","5","4","ML"
"7x7","7x7-seeded-random","seeded-random","12","1","0.020833333333333332","0","0","0",""
"7x7","7x7-seeded-random","seeded-random","12","2","0.041666666666666664","1","0","0","MH"
"7x7","7x7-seeded-random","seeded-random","12","3","0.0625","2","1","0",""
"7x7","7x7-seeded-random","seeded-random","12","4","0.08333333333333333","2","1","1","LH"
