"board","experiment_id","iteration_limit","game_index","turn_number","progress","placement_number","mover","target","region","p1_placements_before","p2_placements_before","p1_placements_after","p2_placements_after","target_state_before","target_state_after_move","target_state_turn_end","target_p1_before","target_p2_before","target_p1_after_move","target_p2_after_move","target_p1_turn_end","target_p2_turn_end","objective_snapshot_before","objective_snapshot_after_move","objective_snapshot_turn_end"
"7x7-p84","7x7-p84-seeded-random","-1","1","18","0.321429","1","2","O25","MH","27","24","27","25","0","0","2","0","0","0","1","0","1","0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0","0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0","0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0"
"7x7-p84","7x7-p84-seeded-random","-1","1","18","0.321429","2","2","O61","HL","27","25","27","26","2","2","2","0","1","0","2","0","2","0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0","0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0","0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0"
"7x7-p84","7x7-p84-seeded-random","-1","1","19","0.339286","2","1","O33","MM","28","27","29","27","0","0","1","0","0","1","0","1","0","0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0","0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0","0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0"
"7x7-p84","7x7-p84-seeded-random","-1","1","20","0.357143","2","2","O16","LH","30","28","30","29","0","0","2","0","0","0","1","0","1","0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0","0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0","0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0"
"7x7-p84","7x7-p84-seeded-random","-1","1","21","0.375000","2","1","O45","MH","31","30","32","30","0","0","1","0","0","1","0","1","0","0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0","0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:1:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0","0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0"
"7x7-p84","7x7-p84-seeded-random","-1","1","21","0.375000","3","1","O32","MM","32","30","33","30","0","1","1","0","0","1","0","1","0","0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:1:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0","0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0","0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0"
"7x7-p84","7x7-p84-seeded-random","-1","1","22","0.392857","1","2","O00","LL","33","30","33","31","0","0","2","0","0","0","1","0","1","0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0","0:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0","2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0"
"7x7-p84","7x7-p84-seeded-random","-1","1","22","0.392857","2","2","O14","LM","33","31","33","32","0","0","2","0","0","0","1","0","1","0:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0","0:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0","2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0"
"7x7-p84","7x7-p84-seeded-random","-1","1","23","0.410714","2","1","O64","HM","34","33","35","33","0","0","1","0","0","1","0","1","0","2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0","2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|0:1:0|0:0:0|1:1:0","2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0"
"7x7-p84","7x7-p84-seeded-random","-1","1","24","0.428571","1","2","O50","HL","36","33","36","34","0","0","2","1","1","1","2","1","2","2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0","2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:1:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0","2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|2:1:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0"
"7x7-p84","7x7-p84-seeded-random","-1","1","25","0.446429","1","1","O14","LM","36","36","37","36","2","2","0","0","1","1","1","1","1","2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|2:1:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0","2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:1:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|2:1:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0","2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|2:0:1|0:1:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|2:1:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0"
"7x7-p84","7x7-p84-seeded-random","-1","1","25","0.446429","3","1","O10","LL","38","36","39","36","0","1","1","0","0","1","0","1","0","2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:1:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|2:1:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0","2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|2:0:1|0:1:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|2:1:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0","2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|2:0:1|0:1:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|2:1:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0"
"7x7-p84","7x7-p84-seeded-random","-1","1","28","0.500000","1","2","O24","MM","42","39","42","40","0","0","2","0","0","0","1","0","1","2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|2:0:1|0:1:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|2:1:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0","2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|2:0:1|0:1:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:1|2:0:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|2:1:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0","2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|2:0:1|0:1:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|2:1:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0"
"7x7-p84","7x7-p84-seeded-random","-1","1","29","0.517857","1","1","O64","HM","42","42","43","42","1","1","1","1","0","2","0","2","0","2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|2:0:1|0:1:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|2:1:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0","2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|2:0:1|0:1:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|2:1:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|1:2:0|0:0:0|1:1:0","2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|2:0:1|0:1:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|2:1:2|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|1:2:0|0:0:0|1:1:0"
