"board","experiment_id","iteration_limit","game_index","turn_number","progress","mover","p1_placements_so_far","p2_placements_so_far","objective_snapshot"
"7x7-p84","7x7-p84-uct-1000","1000","1","38","0.678571","2","57","57","0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|3:3:0|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|0:0:0|1:1:0|3:3:0|4:0:3|4:0:3|4:0:3|2:0:2|0:0:0|3:3:0|3:3:0|3:3:0|0:0:0|4:0:3|2:0:1|0:0:0|4:0:3|1:1:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2"
"7x7-p84","7x7-p84-uct-1000","1000","1","39","0.696429","1","60","57","0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|3:3:0|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|0:0:0|1:2:0|3:3:0|4:0:3|4:0:3|4:0:3|2:0:2|0:0:0|3:3:0|3:3:0|3:3:0|0:0:0|4:0:3|2:0:1|0:0:0|4:0:3|1:1:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2"
"7x7-p84","7x7-p84-uct-1000","1000","1","40","0.714286","2","60","60","0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|3:3:0|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|0:0:0|1:2:0|3:3:0|4:0:3|4:0:3|4:0:3|4:0:3|0:0:0|3:3:0|3:3:0|3:3:0|0:0:0|4:0:3|2:0:1|0:0:0|4:0:3|1:1:0|0:0:0|0:0:0|4:0:3|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|4:0:3"
"7x7-p84","7x7-p84-uct-1000","1000","1","41","0.732143","1","63","60","0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|3:3:0|3:3:0|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|0:0:0|3:3:0|3:3:0|4:0:3|4:0:3|4:0:3|4:0:3|0:0:0|3:3:0|3:3:0|3:3:0|0:0:0|4:0:3|2:0:1|0:0:0|4:0:3|1:1:0|0:0:0|0:0:0|4:0:3|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|4:0:3"
"7x7-p84","7x7-p84-uct-1000","1000","1","42","0.750000","2","63","63","0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|3:3:0|3:3:0|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|0:0:0|3:3:0|3:3:0|4:0:3|4:0:3|4:0:3|4:0:3|0:0:0|3:3:0|3:3:0|3:3:0|0:0:0|4:0:3|4:0:3|0:0:0|4:0:3|1:1:0|0:0:0|0:0:0|4:0:3|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|4:0:3"
"7x7-p84","7x7-p84-uct-1000","1000","1","43","0.767857","1","66","63","0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|3:3:0|3:3:0|3:3:0|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|0:0:0|3:3:0|3:3:0|4:0:3|4:0:3|4:0:3|4:0:3|0:0:0|3:3:0|3:3:0|3:3:0|0:0:0|4:0:3|4:0:3|0:0:0|4:0:3|1:1:0|0:0:0|1:1:0|4:0:3|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|4:0:3"
"7x7-p84","7x7-p84-uct-1000","1000","1","44","0.785714","2","66","66","0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|3:3:0|3:3:0|3:3:0|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|0:0:0|3:3:0|3:3:0|4:0:3|4:0:3|4:0:3|4:0:3|0:0:0|3:3:0|3:3:0|3:3:0|0:0:0|4:0:3|4:0:3|0:0:0|4:0:3|1:1:0|2:0:1|1:1:0|4:0:3|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|4:0:3"
"7x7-p84","7x7-p84-uct-1000","1000","1","45","0.803571","1","69","66","1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|3:3:0|3:3:0|3:3:0|1:1:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|0:0:0|3:3:0|3:3:0|4:0:3|4:0:3|4:0:3|4:0:3|0:0:0|3:3:0|3:3:0|3:3:0|0:0:0|4:0:3|4:0:3|0:0:0|4:0:3|1:1:0|2:0:1|1:1:0|4:0:3|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|4:0:3"
"7x7-p84","7x7-p84-uct-1000","1000","1","46","0.821429","2","69","69","1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|3:3:0|3:3:0|3:3:0|1:1:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|2:0:1|3:3:0|3:3:0|4:0:3|4:0:3|4:0:3|4:0:3|0:0:0|3:3:0|3:3:0|3:3:0|0:0:0|4:0:3|4:0:3|0:0:0|4:0:3|1:1:0|2:0:1|1:1:0|4:0:3|0:0:0|0:0:0|0:0:0|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|4:0:3"
"7x7-p84","7x7-p84-uct-1000","1000","1","47","0.839286","1","72","69","1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|3:3:0|3:3:0|3:3:0|1:1:0|3:3:0|4:0:3|0:0:0|1:1:0|3:3:0|2:0:1|3:3:0|3:3:0|4:0:3|4:0:3|4:0:3|4:0:3|0:0:0|3:3:0|3:3:0|3:3:0|0:0:0|4:0:3|4:0:3|0:0:0|4:0:3|3:3:0|2:0:1|1:1:0|4:0:3|0:0:0|0:0:0|0:0:0|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|4:0:3"
"7x7-p84","7x7-p84-uct-1000","1000","1","48","0.857143","2","72","72","1:1:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|3:3:0|3:3:0|3:3:0|1:1:0|3:3:0|4:0:3|0:0:0|1:1:0|3:3:0|2:0:1|3:3:0|3:3:0|4:0:3|4:0:3|4:0:3|4:0:3|0:0:0|3:3:0|3:3:0|3:3:0|0:0:0|4:0:3|4:0:3|0:0:0|4:0:3|3:3:0|2:0:1|1:1:0|4:0:3|0:0:0|0:0:0|0:0:0|4:0:3|2:0:1|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|4:0:3"
"7x7-p84","7x7-p84-uct-1000","1000","1","49","0.875000","1","75","72","1:1:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|3:3:0|3:3:0|3:3:0|1:1:0|3:3:0|4:0:3|0:0:0|1:1:0|3:3:0|2:0:1|3:3:0|3:3:0|4:0:3|4:0:3|4:0:3|4:0:3|1:1:0|3:3:0|3:3:0|3:3:0|0:0:0|4:0:3|4:0:3|0:0:0|4:0:3|3:3:0|2:0:1|1:1:0|4:0:3|0:0:0|0:0:0|1:1:0|4:0:3|0:1:1|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|4:0:3"
"7x7-p84","7x7-p84-uct-1000","1000","1","50","0.892857","2","75","75","1:1:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|3:3:0|3:3:0|3:3:0|1:1:0|3:3:0|4:0:3|0:0:0|1:1:0|3:3:0|2:0:1|3:3:0|3:3:0|4:0:3|4:0:3|4:0:3|4:0:3|1:1:0|3:3:0|3:3:0|3:3:0|0:0:0|4:0:3|4:0:3|0:0:0|4:0:3|3:3:0|2:0:1|1:1:0|4:0:3|0:0:0|0:0:0|1:1:0|4:0:3|4:1:3|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|4:0:3"
"7x7-p84","7x7-p84-uct-1000","1000","1","51","0.910714","1","78","75","3:3:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|3:3:0|3:3:0|3:3:0|1:1:0|3:3:0|4:0:3|0:0:0|1:1:0|3:3:0|0:1:1|3:3:0|3:3:0|4:0:3|4:0:3|4:0:3|4:0:3|1:1:0|3:3:0|3:3:0|3:3:0|0:0:0|4:0:3|4:0:3|0:0:0|4:0:3|3:3:0|2:0:1|1:1:0|4:0:3|0:0:0|0:0:0|1:1:0|4:0:3|4:1:3|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|4:0:3"
"7x7-p84","7x7-p84-uct-1000","1000","1","52","0.928571","2","78","78","3:3:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|3:3:0|3:3:0|3:3:0|1:1:0|3:3:0|4:0:3|0:0:0|1:1:0|3:3:0|2:1:2|3:3:0|3:3:0|4:0:3|4:0:3|4:0:3|4:0:3|1:1:0|3:3:0|3:3:0|3:3:0|2:0:1|4:0:3|4:0:3|0:0:0|4:0:3|3:3:0|2:0:1|1:1:0|4:0:3|0:0:0|0:0:0|1:1:0|4:0:3|4:1:3|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|4:0:3"
"7x7-p84","7x7-p84-uct-1000","1000","1","53","0.946429","1","81","78","3:3:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:1:1|3:3:0|3:3:0|3:3:0|1:1:0|3:3:0|4:0:3|0:0:0|1:1:0|3:3:0|0:2:2|3:3:0|3:3:0|4:0:3|4:0:3|4:0:3|4:0:3|1:1:0|3:3:0|3:3:0|3:3:0|2:0:1|4:0:3|4:0:3|0:0:0|4:0:3|3:3:0|0:1:1|1:1:0|4:0:3|0:0:0|0:0:0|1:1:0|4:0:3|4:1:3|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|4:0:3"
"7x7-p84","7x7-p84-uct-1000","1000","1","54","0.964286","2","81","81","3:3:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:1:1|3:3:0|3:3:0|3:3:0|1:1:0|3:3:0|4:0:3|0:0:0|1:1:0|3:3:0|4:2:3|3:3:0|3:3:0|4:0:3|4:0:3|4:0:3|4:0:3|1:1:0|3:3:0|3:3:0|3:3:0|2:0:1|4:0:3|4:0:3|0:0:0|4:0:3|3:3:0|0:1:1|1:1:0|4:0:3|0:0:0|0:0:0|1:1:0|4:0:3|4:1:3|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|4:0:3"
"7x7-p84","7x7-p84-uct-1000","1000","1","55","0.982143","1","84","81","3:3:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|3:3:1|3:3:0|3:3:0|3:3:0|1:1:0|3:3:0|4:0:3|0:0:0|1:1:0|3:3:0|4:2:3|3:3:0|3:3:0|4:0:3|4:0:3|4:0:3|4:0:3|1:1:0|3:3:0|3:3:0|3:3:0|2:0:1|4:0:3|4:0:3|0:0:0|4:0:3|3:3:0|0:1:1|1:1:0|4:0:3|0:0:0|0:0:0|1:1:0|4:0:3|4:1:3|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|4:0:3"
"7x7-p84","7x7-p84-uct-1000","1000","1","56","1.000000","2","84","84","3:3:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|3:3:1|3:3:0|3:3:0|3:3:0|1:1:0|3:3:0|4:0:3|0:0:0|1:1:0|3:3:0|4:2:3|3:3:0|3:3:0|4:0:3|4:0:3|4:0:3|4:0:3|1:1:0|3:3:0|3:3:0|3:3:0|4:0:3|4:0:3|4:0:3|0:0:0|4:0:3|3:3:0|0:1:1|1:1:0|4:0:3|0:0:0|0:0:0|1:1:0|4:0:3|4:1:3|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|4:0:3"
"7x7-p96","7x7-p96-seeded-random","-1","1","1","0.015625","1","3","0","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","2","0.031250","2","3","3","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","3","0.046875","1","6","3","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","4","0.062500","2","6","6","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","5","0.078125","1","9","6","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","6","0.093750","2","9","9","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","7","0.109375","1","12","9","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","8","0.125000","2","12","12","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","9","0.140625","1","15","12","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","10","0.156250","2","15","15","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","11","0.171875","1","18","15","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","12","0.187500","2","18","18","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","13","0.203125","1","21","18","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","14","0.218750","2","21","21","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:1|2:0:1|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","15","0.234375","1","24","21","1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:1|2:0:1|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","16","0.250000","2","24","24","1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:1|2:0:1|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","17","0.265625","1","27","24","1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:1|2:0:1|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","18","0.281250","2","27","27","1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|1:1:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:1|2:0:1|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","19","0.296875","1","30","27","1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:1|2:0:1|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","20","0.312500","2","30","30","1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:1|2:0:1|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","21","0.328125","1","33","30","1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","22","0.343750","2","33","33","1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0"
