"board","experiment_id","search_level","game_index","turn_number","progress","mover","allocation_pattern","regions_used","supply_placements","objective_placements"
"7x7-p96","7x7-p96-uct-1000","uct-1000","35","37","0.578125","1","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","35","38","0.593750","2","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","35","39","0.609375","1","1+1+1","3","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","35","40","0.625000","2","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","35","41","0.640625","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","35","42","0.656250","2","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","35","43","0.671875","1","1+1+1","3","3","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","35","44","0.687500","2","2+1","2","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","35","45","0.703125","1","2+1","2","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","35","46","0.718750","2","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","35","47","0.734375","1","2+1","2","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","35","48","0.750000","2","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","35","49","0.765625","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","35","50","0.781250","2","2+1","2","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","35","51","0.796875","1","1+1+1","3","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","35","52","0.812500","2","2+1","2","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","35","53","0.828125","1","2+1","2","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","35","54","0.843750","2","2+1","2","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","35","55","0.859375","1","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","35","56","0.875000","2","1+1+1","3","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","35","57","0.890625","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","35","58","0.906250","2","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","35","59","0.921875","1","2+1","2","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","35","60","0.937500","2","2+1","2","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","35","61","0.953125","1","1+1+1","3","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","35","62","0.968750","2","2+1","2","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","35","63","0.984375","1","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","35","64","1.000000","2","2+1","2","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","1","0.015625","1","1+1+1","3","3","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","2","0.031250","2","1+1+1","3","3","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","3","0.046875","1","1+1+1","3","3","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","4","0.062500","2","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","5","0.078125","1","2+1","2","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","6","0.093750","2","2+1","2","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","7","0.109375","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","8","0.125000","2","2+1","2","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","9","0.140625","1","2+1","2","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","10","0.156250","2","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","11","0.171875","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","12","0.187500","2","1+1+1","3","3","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","13","0.203125","1","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","14","0.218750","2","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","15","0.234375","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","16","0.250000","2","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","17","0.265625","1","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","18","0.281250","2","2+1","2","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","19","0.296875","1","2+1","2","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","20","0.312500","2","1+1+1","3","3","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","21","0.328125","1","2+1","2","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","22","0.343750","2","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","23","0.359375","1","2+1","2","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","24","0.375000","2","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","25","0.390625","1","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","26","0.406250","2","2+1","2","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","27","0.421875","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","28","0.437500","2","2+1","2","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","29","0.453125","1","2+1","2","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","30","0.468750","2","2+1","2","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","31","0.484375","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","32","0.500000","2","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","33","0.515625","1","1+1+1","3","3","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","34","0.531250","2","2+1","2","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","35","0.546875","1","1+1+1","3","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","36","0.562500","2","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","37","0.578125","1","2+1","2","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","38","0.593750","2","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","39","0.609375","1","2+1","2","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","40","0.625000","2","1+1+1","3","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","41","0.640625","1","2+1","2","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","42","0.656250","2","2+1","2","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","43","0.671875","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","44","0.687500","2","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","45","0.703125","1","1+1+1","3","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","46","0.718750","2","1+1+1","3","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","47","0.734375","1","1+1+1","3","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","48","0.750000","2","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","49","0.765625","1","1+1+1","3","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","50","0.781250","2","2+1","2","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","51","0.796875","1","1+1+1","3","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","52","0.812500","2","1+1+1","3","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","53","0.828125","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","54","0.843750","2","1+1+1","3","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","55","0.859375","1","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","56","0.875000","2","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","57","0.890625","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","58","0.906250","2","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","59","0.921875","1","2+1","2","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","60","0.937500","2","1+1+1","3","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","61","0.953125","1","2+1","2","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","62","0.968750","2","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","63","0.984375","1","2+1","2","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","64","1.000000","2","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","1","0.015625","1","1+1+1","3","3","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","2","0.031250","2","2+1","2","3","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","3","0.046875","1","2+1","2","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","4","0.062500","2","2+1","2","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","5","0.078125","1","2+1","2","3","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","6","0.093750","2","1+1+1","3","3","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","7","0.109375","1","1+1+1","3","3","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","8","0.125000","2","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","9","0.140625","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","10","0.156250","2","2+1","2","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","11","0.171875","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","12","0.187500","2","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","13","0.203125","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","14","0.218750","2","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","15","0.234375","1","1+1+1","3","3","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","16","0.250000","2","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","17","0.265625","1","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","18","0.281250","2","2+1","2","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","19","0.296875","1","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","20","0.312500","2","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","21","0.328125","1","2+1","2","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","22","0.343750","2","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","23","0.359375","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","24","0.375000","2","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","25","0.390625","1","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","26","0.406250","2","2+1","2","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","27","0.421875","1","2+1","2","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","28","0.437500","2","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","29","0.453125","1","1+1+1","3","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","30","0.468750","2","2+1","2","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","31","0.484375","1","1+1+1","3","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","32","0.500000","2","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","33","0.515625","1","2+1","2","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","34","0.531250","2","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","35","0.546875","1","2+1","2","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","36","0.562500","2","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","37","0.578125","1","1+1+1","3","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","38","0.593750","2","2+1","2","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","39","0.609375","1","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","40","0.625000","2","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","41","0.640625","1","2+1","2","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","42","0.656250","2","2+1","2","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","43","0.671875","1","2+1","2","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","44","0.687500","2","2+1","2","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","45","0.703125","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","46","0.718750","2","2+1","2","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","47","0.734375","1","2+1","2","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","48","0.750000","2","3","1","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","49","0.765625","1","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","50","0.781250","2","2+1","2","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","51","0.796875","1","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","52","0.812500","2","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","53","0.828125","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","54","0.843750","2","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","55","0.859375","1","2+1","2","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","56","0.875000","2","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","57","0.890625","1","2+1","2","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","58","0.906250","2","1+1+1","3","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","59","0.921875","1","2+1","2","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","60","0.937500","2","2+1","2","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","61","0.953125","1","3","1","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","62","0.968750","2","2+1","2","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","63","0.984375","1","1+1+1","3","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","64","1.000000","2","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","1","0.015625","1","2+1","2","3","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","2","0.031250","2","1+1+1","3","3","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","3","0.046875","1","1+1+1","3","3","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","4","0.062500","2","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","5","0.078125","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","6","0.093750","2","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","7","0.109375","1","2+1","2","3","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","8","0.125000","2","1+1+1","3","3","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","9","0.140625","1","2+1","2","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","10","0.156250","2","1+1+1","3","3","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","11","0.171875","1","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","12","0.187500","2","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","13","0.203125","1","2+1","2","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","14","0.218750","2","1+1+1","3","3","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","15","0.234375","1","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","16","0.250000","2","1+1+1","3","3","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","17","0.265625","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","18","0.281250","2","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","19","0.296875","1","2+1","2","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","20","0.312500","2","1+1+1","3","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","21","0.328125","1","3","1","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","22","0.343750","2","1+1+1","3","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","23","0.359375","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","24","0.375000","2","2+1","2","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","25","0.390625","1","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","26","0.406250","2","2+1","2","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","27","0.421875","1","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","28","0.437500","2","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","29","0.453125","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","30","0.468750","2","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","31","0.484375","1","1+1+1","3","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","32","0.500000","2","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","33","0.515625","1","2+1","2","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","34","0.531250","2","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","35","0.546875","1","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","36","0.562500","2","2+1","2","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","37","0.578125","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","38","0.593750","2","1+1+1","3","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","39","0.609375","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","40","0.625000","2","2+1","2","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","41","0.640625","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","42","0.656250","2","1+1+1","3","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","43","0.671875","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","44","0.687500","2","1+1+1","3","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","45","0.703125","1","2+1","2","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","46","0.718750","2","1+1+1","3","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","47","0.734375","1","2+1","2","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","48","0.750000","2","2+1","2","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","49","0.765625","1","2+1","2","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","50","0.781250","2","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","51","0.796875","1","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","52","0.812500","2","2+1","2","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","53","0.828125","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","54","0.843750","2","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","55","0.859375","1","1+1+1","3","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","56","0.875000","2","2+1","2","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","57","0.890625","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","58","0.906250","2","2+1","2","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","59","0.921875","1","2+1","2","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","60","0.937500","2","2+1","2","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","61","0.953125","1","2+1","2","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","62","0.968750","2","2+1","2","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","63","0.984375","1","2+1","2","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","64","1.000000","2","1+1+1","3","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","1","0.015625","1","2+1","2","3","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","2","0.031250","2","1+1+1","3","3","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","3","0.046875","1","2+1","2","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","4","0.062500","2","1+1+1","3","3","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","5","0.078125","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","6","0.093750","2","1+1+1","3","3","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","7","0.109375","1","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","8","0.125000","2","1+1+1","3","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","9","0.140625","1","2+1","2","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","10","0.156250","2","2+1","2","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","11","0.171875","1","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","12","0.187500","2","2+1","2","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","13","0.203125","1","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","14","0.218750","2","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","15","0.234375","1","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","16","0.250000","2","2+1","2","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","17","0.265625","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","18","0.281250","2","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","19","0.296875","1","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","20","0.312500","2","1+1+1","3","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","21","0.328125","1","2+1","2","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","22","0.343750","2","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","23","0.359375","1","1+1+1","3","0","3"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","24","0.375000","2","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","25","0.390625","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","26","0.406250","2","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","27","0.421875","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","28","0.437500","2","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","29","0.453125","1","2+1","2","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","30","0.468750","2","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","31","0.484375","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","32","0.500000","2","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","33","0.515625","1","1+1+1","3","2","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","34","0.531250","2","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","35","0.546875","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","36","0.562500","2","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","37","0.578125","1","1+1+1","3","1","2"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","38","0.593750","2","1+1+1","3","2","1"
